genetic_id	chromosome	alpha_leave_out	delta_from_full
BB7-240.AG.BY.AA	9	0.028931226886701005	-0.004252331049199216
BB7-240.AG.BY.AA	10	0.03348385619918454	0.00030029826328432235
BB7-240.AG.BY.AA	11	0.03234230643195357	-0.0008412515039466495
BB7-240.AG.BY.AA	12	0.03090104044079482	-0.0022825174951054024
BB7-240.AG.BY.AA	13	0.032442401997098864	-0.0007411559388013564
BB7-240.AG.BY.AA	14	0.03395069408580777	0.0007671361499075463
BB7-240.AG.BY.AA	15	0.03351316011492813	0.00032960217902790884
BB7-240.AG.BY.AA	16	0.034815103011072976	0.001631545075172755
BB7-240.AG.BY.AA	17	0.03433221448765212	0.001148656551751899
BB7-240.AG.BY.AA	18	0.03354540443669118	0.0003618465007909563
BB7-240.AG.BY.AA	19	0.03350941438779771	0.000325856451897491
BB7-240.AG.BY.AA	20	0.030001319323019686	-0.003182238612880535
BB7-240.AG.BY.AA	21	0.03449399252571716	0.0013104345898169376
BB7-240.AG.BY.AA	22	0.031359975464400426	-0.0018235824714997947
F6-620.AG.BY.AA	1	0.044245905604733494	0.0028998712395597592
F6-620.AG.BY.AA	2	0.04397541384481385	0.0026293794796401135
F6-620.AG.BY.AA	3	0.04168369562636718	0.00033766126119344486
F6-620.AG.BY.AA	4	0.04150060304755596	0.00015456868238222787
F6-620.AG.BY.AA	5	0.03166984007864956	-0.009676194286524178
F6-620.AG.BY.AA	6	0.0405038819159021	-0.0008421524492716326
F6-620.AG.BY.AA	7	0.04271150339290074	0.0013654690277270023
F6-620.AG.BY.AA	8	0.0407222518661065	-0.0006237824990672353
F6-620.AG.BY.AA	9	0.041537983266246276	0.0001919489010725403
F6-620.AG.BY.AA	10	0.04442219172779379	0.003076157362620055
F6-620.AG.BY.AA	11	0.04159990445606318	0.00025387009088944507
F6-620.AG.BY.AA	12	0.04299008249009961	0.0016440481249258773
F6-620.AG.BY.AA	13	0.040770172883173326	-0.0005758614820004088
F6-620.AG.BY.AA	14	0.04100777091906438	-0.00033826344610935616
F6-620.AG.BY.AA	15	0.03732643270464512	-0.0040196016605286156
F6-620.AG.BY.AA	16	0.04218031262438738	0.0008342782592136444
F6-620.AG.BY.AA	17	0.04186567074052328	0.000519636375349547
F6-620.AG.BY.AA	18	0.04164491241771492	0.00029887805254118216
F6-620.AG.BY.AA	19	0.04098780880966408	-0.00035822555550965585
F6-620.AG.BY.AA	20	0.04198614735385486	0.0006401129886811213
F6-620.AG.BY.AA	21	0.04293012883982992	0.0015840944746561836
F6-620.AG.BY.AA	22	0.04145177181962426	0.0001057374544505274
Oase1_d.AG.BY.AA	1	0.10355786729377645	0.0055796300821416706
Oase1_d.AG.BY.AA	2	0.10182285332477174	0.003844616113136967
Oase1_d.AG.BY.AA	3	0.09200617400050223	-0.005972063211132542
Oase1_d.AG.BY.AA	4	0.09172708490500611	-0.006251152306628663
Oase1_d.AG.BY.AA	5	0.09590470351757947	-0.0020735336940553017
Oase1_d.AG.BY.AA	6	0.0992813594965382	0.001303122284903424
Oase1_d.AG.BY.AA	7	0.10376882393070494	0.005790586719070165
Oase1_d.AG.BY.AA	8	0.09809321369370555	0.00011497648207077493
Oase1_d.AG.BY.AA	9	0.08651732398422052	-0.011460913227414257
Oase1_d.AG.BY.AA	10	0.10386124754508763	0.005883010333452857
Oase1_d.AG.BY.AA	11	0.10562299931071359	0.007644762099078814
Oase1_d.AG.BY.AA	12	0.0899420605564539	-0.008036176655180874
Oase1_d.AG.BY.AA	13	0.10068827704510382	0.002710039833469041
Oase1_d.AG.BY.AA	14	0.09402504991559728	-0.003953187296037497
Oase1_d.AG.BY.AA	15	0.09914966676566338	0.0011714295540286024
Oase1_d.AG.BY.AA	16	0.09843744411737211	0.000459206905737336
Oase1_d.AG.BY.AA	17	0.09821656207305818	0.00023832486142340292
Oase1_d.AG.BY.AA	18	0.09699996725153363	-0.0009782699601011413
Oase1_d.AG.BY.AA	19	0.09857320985725276	0.0005949726456179888
Oase1_d.AG.BY.AA	20	0.09376758140833635	-0.0042106558032984215
Oase1_d.AG.BY.AA	21	0.10360694198499876	0.005628704773363982
Oase1_d.AG.BY.AA	22	0.09966742361079654	0.0016891863991617684
SB605.SG	1	0.044729642188780186	0.0008126272444031191
SB605.SG	2	0.04501570673967415	0.001098691795297084
SB605.SG	3	0.039920795314156945	-0.003996219630220121
SB605.SG	4	0.03964867471358865	-0.0042683402307884186
SB605.SG	5	0.04605375902976897	0.002136744085391905
SB605.SG	6	0.04250021932318361	-0.0014167956211934563
