genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	0.995	0.2118226600985222	29	0.10144768580452893
RNI013.SG	1.005	-0.019704433497536946	29	0.100730648703477
RNI013.SG	1.015	0.0946969696969697	33	0.10002283088201064
RNI013.SG	1.0250000000000001	-0.022727272727272728	33	0.09932411380356318
RNI013.SG	1.0350000000000001	0.0	23	0.0986343804556479
RNI013.SG	1.045	0.0	29	0.09795351533026192
RNI013.SG	1.055	0.0	27	0.09728140440454255
RNI013.SG	1.065	-0.0923076923076923	26	0.09661793512167206
RNI013.SG	1.075	0.11076923076923077	26	0.09596299637202814
RNI013.SG	1.085	0.13071895424836602	18	0.09531647847457655
RNI013.SG	1.095	-0.07258064516129033	32	0.09467827315850312
RNI013.SG	1.105	0.11330049261083744	29	0.09404827354508191
RNI013.SG	1.115	0.29064039408866993	29	0.09342637412977653
RNI013.SG	1.125	0.021739130434782608	24	0.09281247076457147
RNI013.SG	1.135	-0.055172413793103454	30	0.09220646064053065
RNI013.SG	1.145	-0.0960960960960961	37	0.09160824227058037
RNI013.SG	1.155	0.12307692307692307	26	0.09101771547251344
RNI013.SG	1.165	0.08421052631578947	20	0.09043478135221195
RNI013.SG	1.175	0.3768115942028985	24	0.08985934228708559
RNI013.SG	1.185	-0.012307692307692308	26	0.08929130190972316
RNI013.SG	1.195	0.0	27	0.0887305650917541
RNI013.SG	1.205	0.16666666666666666	24	0.08817703792791753
RNI013.SG	1.215	0.13086770981507823	38	0.08763062772033627
RNI013.SG	1.225	0.042328042328042326	28	0.08709124296299275
RNI013.SG	1.235	0.27705627705627706	22	0.08655879332640498
RNI013.SG	1.245	-0.04395604395604395	14	0.08603318964249904
RNI013.SG	1.2550000000000001	-0.0261437908496732	18	0.08551434388967645
RNI013.SG	1.2650000000000001	0.1323529411764706	17	0.08500216917807336
RNI013.SG	1.2750000000000001	0.0	21	0.08449657973500938
RNI013.SG	1.2850000000000001	0.126984126984127	28	0.08399749089062328
RNI013.SG	1.2950000000000002	0.1286549707602339	19	0.0835048190636937
RNI013.SG	1.305	0.11857707509881422	23	0.08301848174764187
RNI013.SG	1.315	0.10526315789473685	19	0.08253839749671457
RNI013.SG	1.325	0.22666666666666666	25	0.08206448591234441
RNI013.SG	1.335	-0.015873015873015872	28	0.0815966676296859
RNI013.SG	1.345	-0.08695652173913043	24	0.08113486430432418
RNI013.SG	1.355	-0.021052631578947368	20	0.08067899859915503
RNI013.SG	1.365	-0.014705882352941176	17	0.0802289941714334
RNI013.SG	1.375	-0.12307692307692308	26	0.07978477565998834
RNI013.SG	1.385	-0.031746031746031744	28	0.07934626867260262
RNI013.SG	1.395	0.013333333333333345	25	0.07891339977355429
RNI013.SG	1.405	0.0	26	0.07848609647131866
RNI013.SG	1.415	0.13043478260869565	24	0.07806428720642831
RNI013.SG	1.425	-0.014705882352941176	17	0.07764790133948919
RNI013.SG	1.435	0.08064516129032258	32	0.07723686913935077
RNI013.SG	1.445	0.08465608465608465	28	0.0768311217714284
RNI013.SG	1.455	0.15270935960591134	29	0.07643059128617567
RNI013.SG	1.465	0.09982174688057041	34	0.07603521060770513
RNI013.SG	1.475	0.16748768472906406	29	0.07564491352255519
RNI013.SG	1.485	0.06666666666666667	25	0.07525963466860158
RNI013.SG	1.495	0.13438735177865613	23	0.07487930952411123
RNI013.SG	1.5050000000000001	0.0	26	0.07450387439693702
RNI013.SG	1.5150000000000001	0.3742690058479532	19	0.07413326641385143
RNI013.SG	1.5250000000000001	-0.04558404558404558	27	0.07376742351001722
RNI013.SG	1.5350000000000001	0.0	28	0.07340628441859368
RNI013.SG	1.5450000000000002	0.13852813852813853	22	0.07304978866047634
RNI013.SG	1.5550000000000002	0.08421052631578947	20	0.07269787653416873
RNI013.SG	1.565	0.22666666666666666	25	0.0723504891057843
RNI013.SG	1.575	0.035087719298245626	19	0.07200756819917688
RNI013.SG	1.585	-0.03636363636363636	11	0.0716690563861981
RNI013.SG	1.595	-0.036923076923076927	26	0.07133489697707998
RNI013.SG	1.605	-0.06837606837606837	27	0.07100503401094127
RNI013.SG	1.615	0.08666666666666667	25	0.07067941224641583
RNI013.SG	1.625	-0.009852216748768473	29	0.07035797715240141
RNI013.SG	1.635	0.11333333333333333	25	0.07004067489892758
RNI013.SG	1.645	0.33918128654970764	19	0.06972745234814082
RNI013.SG	1.655	0.13999999999999999	25	0.06941825704540575
RNI013.SG	1.665	-0.03463203463203463	22	0.06911303721052062
RNI013.SG	1.675	-0.007905138339920943	23	0.06881174172904585
RNI013.SG	1.685	0.25108225108225113	22	0.06851432014374394
RNI013.SG	1.695	0.26373626373626374	14	0.06822072264612963
RNI013.SG	1.705	0.0	18	0.06793090006812844
RNI013.SG	1.715	0.0	18	0.06764480387384281
RNI013.SG	1.725	-0.03809523809523809	21	0.0673623861514237
RNI013.SG	1.735	0.14736842105263157	20	0.06708359960504705
RNI013.SG	1.745	0.09655172413793103	30	0.06680839754699319
RNI013.SG	1.7550000000000001	0.12121212121212122	22	0.06653673388982821
