label,kind,n_ind,date_bp,date_min,date_max,region,median_coverage,median_snps,median_damage,mean_alpha,note,D_VA,D_VA_se,D_VA_z,D_NEA,D_NEA_se,D_NEA_z,R,R_se,testable,n_snp
NULLrand_Europe_Neolithic_r2B,null-random,731,6381.0,5000.0,7950.0,Europe,1.6904499999999998,327577.0,0.116,0.02055510943912449,,0.07836283930772574,0.011881555605979007,6.595334980235432,0.04646602697675547,0.006414780781581457,7.243587670239925,1.686454478815815,0.315779383607171,True,138509
PD_Basque,present-day,25,0.0,0.0,0.0,Europe,37.2986362,467760.0,,0.020482519999999997,,0.08082919525347652,0.01146648154155521,7.049171531872853,0.0436871635825349,0.006545248979417486,6.674637392697469,1.8501818068543623,0.3390632903167357,True,137886
PD_Biaka,present-day,24,0.0,0.0,0.0,Africa,40.996705750000004,467324.0,,-0.00038083333333333345,,-0.0054998721428512025,0.006566319577652956,-0.8375882528728611,-0.003976182953314392,0.0028768867008531736,-1.382113154520548,,,False,137873
PD_Dai,present-day,14,0.0,0.0,0.0,SEAsia,36.5884426,468627.0,,0.021623214285714284,,0.06702760200783411,0.012023723241153871,5.574612843583859,0.04388900500165246,0.0059912381620881704,7.32553168715221,1.527207144598299,0.3389551246762053,True,138508
PD_Esan,present-day,101,0.0,0.0,0.0,Africa,35.44439439999999,485103.0,,-0.0004354158415841585,,0.0008868497074930537,0.0023212050536044007,0.3820643532185753,0.0005998207963023833,0.0011766005160815927,0.509791376175793,,,False,138143
PD_French,present-day,31,0.0,0.0,0.0,Europe,40.0692328,467369.0,,0.021573483870967743,,0.07816390874573244,0.012562584323044653,6.2219609226701476,0.042882838930908024,0.006299256842737115,6.8076028651460465,1.8227316729582332,0.38363148670682573,True,137887
PD_Gambian,present-day,114,0.0,0.0,0.0,Africa,36.31010465,485105.0,,6.775438596491232e-05,,0.0006837946406130029,0.003140197710026959,0.21775528286947654,0.0016141871301689286,0.0011968620911046405,1.3486826445301807,,,False,138144
PD_Han,present-day,46,0.0,0.0,0.0,EastAsia,38.1114555,467263.5,,0.022058391304347825,,0.07486652750070301,0.011490104797500655,6.515739309617793,0.043796297836298216,0.006420053034301551,6.821796892066156,1.7094259377936254,0.3382092977601281,True,137884
PD_Japanese,present-day,31,0.0,0.0,0.0,EastAsia,45.17534,466798.0,,0.020365838709677418,,0.07676974354812958,0.011729727310384411,6.5448873206255005,0.04159086059119269,0.006261483601392242,6.642333229451396,1.8458320519673592,0.34451564687645897,True,138146
PD_Juhoan,present-day,10,0.0,0.0,0.0,Africa,35.641115049999996,468575.5,,0.0108389,,-0.023133382868333587,0.01017110894795207,-2.2744209099236365,0.00590212363477644,0.004505414000515185,1.3100069458881123,,,False,137884
PD_Karitiana,present-day,15,0.0,0.0,0.0,Americas,35.7559243,467982.0,,0.022710666666666667,,0.10105301104478864,0.013893656800272915,7.273319939988991,0.053352237215883454,0.006803714318900422,7.841633953923266,1.8940726072252547,0.3432960306173299,True,137884
PD_Luhya,present-day,103,0.0,0.0,0.0,Africa,34.43368595,485105.0,,-0.00033161165048543694,,0.006009229738178221,0.0037066604212960368,1.6211978048091844,0.0019879445477852106,0.001698798436068829,1.1702062502397232,,,False,138490
PD_Mandenka,present-day,26,0.0,0.0,0.0,Africa,33.92812735,467314.5,,-0.00037726923076923056,,0.004654143103674933,0.005231145660398528,0.8896986254671339,-0.0011392279739526527,0.0017322067508610663,-0.6576743644408218,,,False,138505
PD_Mbuti,present-day,17,0.0,0.0,0.0,Africa,36.02369075,467564.0,,3.9000000000000026e-05,,-0.01751734008740737,0.008012108682166348,-2.1863582712498797,-0.006277394811528106,0.0037786335805474504,-1.6612869911082075,,,False,137883
PD_Mende,present-day,87,0.0,0.0,0.0,Africa,36.25374855,485101.0,,-0.0008230459770114943,,-0.0007713966070623695,0.003451140305274033,-0.22351934109532465,-0.0012021593782192812,0.0010982672252722084,-1.0945964247647677,,,False,138143
PD_Mixe,present-day,3,0.0,0.0,0.0,Americas,42.2325421,494061.0,,0.02093333333333333,,0.09753448868061142,0.014954265209093709,6.522185297429429,0.046892816966735286,0.007345732165557269,6.38368183182702,2.0799451811521625,0.42399688773754823,True,134834
PD_Papuan,present-day,32,0.0,0.0,0.0,Oceania,40.4247622,468741.5,,0.0289255,,0.07318164520578002,0.016557850963400608,4.419755037507003,0.05853186100758736,0.00799800537139164,7.318307289083866,1.250287346857016,0.3174682339635769,True,137888
PD_Russian,present-day,27,0.0,0.0,0.0,WestSiberia,35.4000251,467737.0,,0.022049777777777783,,0.07764349020181427,0.010688782846889794,7.264016054401074,0.04408362323575101,0.00628051812017219,7.019106129820766,1.7612774201111223,0.331526978320471,True,137888
PD_Sardinian,present-day,31,0.0,0.0,0.0,Europe,33.4938691,468021.0,,0.02018109677419354,,0.07594432859573758,0.01237090598540584,6.138946386411015,0.042380991622505,0.005980166438118686,7.086925098331834,1.791943172830574,0.3657999278563479,True,137888
