cohort_a,cohort_b,statistic,diff,se,z,se_independent,n_blocks_used
IUP_Eurasia_45ka,NearEast_Bronze,D_VA,-0.0009056485457945296,0.009760511359507673,-0.0927869977746956,0.016945475747173682,50
IUP_Eurasia_45ka,NearEast_Bronze,R,-0.3532606168434429,0.27416051406444536,-1.2885174878261423,0.42895662275924007,50
IUP_Eurasia_45ka,NearEast_Iron_Classical,D_VA,-0.00018508241768162847,0.009811992198298215,-0.018862878602138415,0.01781135344693268,50
IUP_Eurasia_45ka,NearEast_Iron_Classical,R,-0.2503773193511618,0.26794543306568347,-0.9344339871237326,0.4240982133774275,50
IUP_Eurasia_45ka,NearEast_Medieval_Recent,D_VA,-0.007042375153005376,0.010198404977522816,-0.6905369191090863,0.016319040795272625,50
IUP_Eurasia_45ka,NearEast_Medieval_Recent,R,-0.6587362594070836,0.33588210750924746,-1.961212713270079,0.47490683730620314,50
IUP_Eurasia_45ka,Siberia_Bronze,D_VA,-0.0014476227208686104,0.008721855281090167,-0.16597646649872735,0.016181548119436135,50
IUP_Eurasia_45ka,Siberia_Bronze,R,-0.10387309408827883,0.20836992310718863,-0.49850329903344515,0.37390487264803823,50
IUP_Eurasia_45ka,Siberia_Iron_Classical,D_VA,0.0020912082934926163,0.007470234435655641,0.279938777223807,0.015999450394916476,50
IUP_Eurasia_45ka,Siberia_Iron_Classical,R,-0.07726715581548915,0.19390742837946282,-0.3984744496960834,0.3716172951858744,50
IUP_Eurasia_45ka,Siberia_Neolithic,D_VA,0.002549338728055156,0.009754481460581008,0.26135051241394325,0.017049353500956155,50
IUP_Eurasia_45ka,Siberia_Neolithic,R,-0.04606879297351596,0.2190020251869503,-0.21035783999800686,0.3844168031057684,50
IUP_Eurasia_45ka,SouthAsia_Iron_Classical,D_VA,0.0019475195794963207,0.008526841278086318,0.22839871365981415,0.016396839951656098,50
IUP_Eurasia_45ka,SouthAsia_Iron_Classical,R,-0.2495847830101301,0.2399432695422264,-1.0401824709911562,0.41705948960473277,50
IUP_Eurasia_45ka,SouthAsia_Medieval_Recent,D_VA,-0.0014072761865609462,0.00939251061627095,-0.14982960829696335,0.016557308680590337,50
IUP_Eurasia_45ka,SouthAsia_Medieval_Recent,R,-0.2065427191211413,0.24047917180879666,-0.8588798670903691,0.39225639278372476,50
IUP_Eurasia_45ka,WestSiberia_Bronze,D_VA,0.001199787684319789,0.00860228317226861,0.1394731677966117,0.016180155264194154,50
IUP_Eurasia_45ka,WestSiberia_Bronze,R,-0.11228661157695519,0.21889296928198532,-0.5129749573285919,0.3857453708166564,50
IUP_Eurasia_45ka,WestSiberia_Iron_Classical,D_VA,-3.1693455533554626e-05,0.008950553533376194,-0.0035409492178747628,0.01652529057078102,50
IUP_Eurasia_45ka,WestSiberia_Iron_Classical,R,-0.1611743621915145,0.22528322744808124,-0.7154299235554885,0.39802751479089526,50
IUP_Eurasia_45ka,WestSiberia_LateGlacial_Meso,D_VA,-0.006328341516028582,0.010306114517636057,-0.6140375701433727,0.01780314123116042,50
IUP_Eurasia_45ka,WestSiberia_LateGlacial_Meso,R,-0.13808560223541666,0.22793020896330077,-0.6058240496662289,0.39422322105309143,50
IUP_Eurasia_45ka,WestSiberia_Medieval_Recent,D_VA,-0.0006585989612284682,0.008191451955210722,-0.08040075982006123,0.01607880609230319,50
IUP_Eurasia_45ka,WestSiberia_Medieval_Recent,R,-0.1819264707212116,0.21476520348446085,-0.8470947237706258,0.3790463444707894,50
IUP_Eurasia_45ka,WestSiberia_Neolithic,D_VA,-8.194943418966816e-05,0.009347422756047915,-0.008767061930160986,0.016824899484262554,50
IUP_Eurasia_45ka,WestSiberia_Neolithic,R,-0.1011896440725788,0.22664003316385983,-0.44647736174402647,0.4020054745003757,50
