target,model,fit,date_bp,n,n_snp,p,feasible,WHG_pct,WHG_se,EHG_pct,EHG_se,CHG_pct,CHG_se,Anatolia_N_pct,Anatolia_N_se,Iran_N_pct,Iran_N_se,Steppe_Yamnaya_pct,Steppe_Yamnaya_se
Italian_North,deep4,free,0.0,20,475900,1.222392884475265e-22,True,1.803116924163617,2.7837801400846907,15.73311668862826,2.094634089322306,26.21813897414397,2.556393476477107,56.245627413064156,2.370537920428656,,,,
Italian_North,deep4,constrained,0.0,20,475900,1.222392884475265e-22,True,1.803116924163617,1.1432509665418833,15.73311668862826,0.926016750356509,26.21813897414397,0.92822761631861,56.245627413064156,0.9858599202147175,,,,
Italian_North,deep5,free,0.0,20,475900,0.001980432385778027,False,12.427785435900773,18.333608076542095,20.24702619664715,6.031666634630393,-63.045696917559454,117.80429921403118,70.08627117057678,20.14703001122796,60.28461411443475,75.08920780159268,,
Italian_North,deep5,constrained,0.0,20,475900,1.1834110806459044e-17,True,2.3445367660756666,2.40149369244605,17.862835101826235,0.5724475622404589,0.9262810566649652,0.909888540781849,59.46677191602837,0.7787143921203658,19.39957515940475,1.206527006634859,,
Italian_North,west3,free,0.0,20,475899,3.4972067240004725e-30,False,-0.404460469078326,1.9182536277977669,,,,,66.46529026973205,1.6971291362274428,,,33.93917019934628,2.162291458668135
Italian_North,west3,constrained,0.0,20,475899,1.835230679285289e-30,True,5.2939559203393726e-21,0.4466107082430596,,,,,66.38566846917506,1.2865574597155622,,,33.61433153082494,0.9092424414035053
Italian_North,hg3,free,0.0,20,475900,3.1315794797523832e-58,False,41.4670372963882,3.2083409046438307,-5.450435436468112,2.5634351229700014,63.98339814007991,3.237249155283944,,,,,,
Italian_North,hg3,constrained,0.0,20,475900,9.800528152888538e-61,True,35.22102789178905,2.726967798561815,0.0,3.519235124676902e-19,64.77897210821095,2.726967798561815,,,,,,
Basque,west4,free,0.0,23,475886,2.8651395012754332e-09,True,12.444928972476157,2.194538409940577,,,,,46.97135170189388,1.9370168870344917,6.606356503809891,2.4324288294405534,33.977362821820066,3.089003951047907
Basque,west4,constrained,0.0,23,475886,2.8651395012754332e-09,True,12.444928972476157,1.044499531075953,,,,,46.97135170189388,1.7287478014083333,6.606356503809891,1.4490056682891705,33.977362821820066,1.2044584231481397
Basque,deep4,free,0.0,23,475887,7.835104857185022e-16,True,12.345882431760513,2.7624313840565793,19.238834835704814,2.161179836853521,15.765219627122484,2.531784696944647,52.65006310541218,2.7472823220281617,,,,
Basque,deep4,constrained,0.0,23,475887,7.835104857185022e-16,True,12.345882431760513,1.2882095084722105,19.238834835704814,1.1516618232064129,15.765219627122484,0.9879057336111428,52.65006310541218,1.1506209067767128,,,,
Basque,west3,free,0.0,23,475886,3.6145395570211275e-16,True,12.874937246109086,1.623779799715194,,,,,53.26486917441392,2.138013467156815,,,33.86019357947699,2.337743110609347
Basque,west3,constrained,0.0,23,475886,3.6145395570211275e-16,True,12.874937246109086,0.9600549134827574,,,,,53.26486917441392,2.089642506812133,,,33.86019357947699,1.132887305614683
Basque,deep5,free,0.0,23,475887,0.12648670456917097,False,30.078828490068766,15.960576098975393,24.14236095516557,5.414586100382994,-105.16478547216495,96.10825406204982,72.08581607496426,16.261112898438494,78.85777995196635,62.11096042769715,,
Basque,deep5,constrained,0.0,23,475887,2.6689269178735816e-12,True,13.339494473191671,2.6247570139537038,20.204864229042478,0.9102615766572466,0.9673400012836498,0.9917007566796048,54.46596363333735,0.9349263071526195,11.02233766314484,1.2684686922250432,,
Basque,hg3,free,0.0,23,475887,3.2401295709183563e-47,False,49.47367389071285,3.105474258401356,-0.5814979790575618,2.639346692683666,51.107824088344714,2.9672754211709487,,,,,,
Basque,hg3,constrained,0.0,23,475887,4.130959165060987e-47,True,48.892175911655286,2.17045620579659,0.0,0.6718880362271227,51.107824088344714,2.5211470818355246,,,,,,
Russian,hg3,free,0.0,25,475897,2.0804633855581304e-81,True,28.777677260976287,3.007807081969298,29.308139441460206,2.217693362102111,41.914183297563504,2.594255258716585,,,,,,
Russian,hg3,constrained,0.0,25,475897,2.0804633855581304e-81,True,28.777677260976287,1.516651484567445,29.308139441460206,1.813496783797551,41.914183297563504,1.935167027994738,,,,,,
