genetic_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
SZ23.AG,9.766622543334961,-3.5116708278656006,1.9764904975891113,-4.511005878448486,0.6046950817108154,2.7471137046813965,0.8625703454017639,-6.342716217041016,-2.4530086517333984,-1.0784287452697754
SZ24.AG,5.2774434089660645,-1.2976627349853516,3.056471824645996,1.2056059837341309,1.3964611291885376,1.4720274209976196,0.35895150899887085,-4.492857456207275,-3.3847312927246094,-0.41340550780296326
SZ25.AG,2.9257025718688965,-1.5521368980407715,0.731765627861023,0.3423978090286255,-0.4575672149658203,2.154634475708008,-0.41661110520362854,-4.231042385101318,-2.571241617202759,-0.5780869722366333
SZ27.AG,11.695897102355957,-2.7947983741760254,3.3355565071105957,1.002116322517395,0.7741088271141052,1.0295295715332031,0.294415146112442,-3.7934470176696777,-2.2218925952911377,-0.8301759362220764
SZ28.AG,12.491082191467285,4.09257698059082,1.5367971658706665,0.7683433294296265,1.2779743671417236,-0.43959853053092957,-0.06618895381689072,-3.283221483230591,-2.4429659843444824,-1.8203986883163452
SZ30.AG,5.704911231994629,-3.740600109100342,1.4529162645339966,0.08146755397319794,-1.4847863912582397,1.0104777812957764,-0.8570226430892944,-3.5019655227661133,-2.9501726627349854,-1.230620265007019
SZ31.AG,1.4294190406799316,1.0583240985870361,1.1098661422729492,0.23826473951339722,0.6934181451797485,-1.5925495624542236,-0.16452153027057648,-0.06859714537858963,-0.21770289540290833,-0.6681023836135864
SZ32.AG,10.680046081542969,4.763267517089844,4.562641143798828,0.13133297860622406,-1.0030280351638794,-2.5006043910980225,-1.996364712715149,-0.29584750533103943,0.8836935758590698,-0.10453329980373383
SZ37.AG,5.625929355621338,3.9025540351867676,4.690727710723877,0.6292771697044373,-0.22277326881885529,-1.9753857851028442,0.14711807668209076,-1.4976158142089844,-1.795314908027649,-1.057241439819336
SZ38.AG,8.263126373291016,-1.843462347984314,2.6983466148376465,1.5741021633148193,-0.949035108089447,2.721843719482422,1.1872588396072388,-3.7010231018066406,-3.606207847595215,1.2941744327545166
SZ40.AG,12.563994407653809,10.699764251708984,5.775696754455566,0.4044899642467499,0.33482640981674194,-5.750279903411865,-0.8029237985610962,-4.316639423370361,-4.464351177215576,-2.9328997135162354
SZ41.AG,2.696743965148926,-2.307896137237549,0.4730376601219177,-1.5775583982467651,-0.6086870431900024,0.5625789165496826,1.4047902822494507,-0.42557743191719055,0.5010798573493958,0.09427537769079208
SZ42.AG,12.077876091003418,-6.210365295410156,2.6334927082061768,0.3812163770198822,-0.6253257393836975,2.402402639389038,1.4168362617492676,-4.414112091064453,-3.4077911376953125,-1.1462644338607788
SZ6.AG,0.5980035662651062,0.42432522773742676,0.310886025428772,0.20832733809947968,-0.36103132367134094,0.33922991156578064,-0.576663076877594,-0.35114753246307373,-0.5835328698158264,-0.38416236639022827
SZ7.AG,10.26483154296875,-6.102550983428955,2.1428585052490234,0.87763911485672,-2.224466562271118,4.344488620758057,-0.506613552570343,-6.204573154449463,-5.127984523773193,-0.15095065534114838
