genetic_id,group_id,locality,country,lat,lon,date_bp,date_sd,full_date,coverage,snps_hit,mol_sex,assessment,angsd_contam,hapconx_contam,damage,y_hap,mt_hap,flags
I14173.AG,Czechia_C_Baalberge,"Makotřasy (Central Bohemian Region, Kladno District)",Czechia,50.145766,14.221421,5850.0,231.0,4300-3500 BCE,4.34696634,821054.0,M,Pass,"[0.001,0.004]","[0.002,0.004]",0.088,R-V88,K1a+195,
I14174.AG,Czechia_C_Baalberge,"Makotřasy (Central Bohemian Region, Kladno District)",Czechia,50.145766,14.221421,5850.0,231.0,4300-3500 BCE,3.5024947,781860.0,M,Pass,"[0.002,0.006]","[0.002,0.005]",0.097,C-FT59486,H,
I14175.AG,Czechia_C_Baalberge,"Makotřasy (Central Bohemian Region, Kladno District)",Czechia,50.145766,14.221421,5526.0,36.0,"3640-3528 calBCE (4800±25 BP, PSUAMS-14153)",3.43530856,789272.0,F,Pass,n/a (female),n/a (female),0.138,n/a (female),J1c2,
I14176.AG,Czechia_C_Baalberge,"Makotřasy (Central Bohemian Region, Kladno District)",Czechia,50.145766,14.221421,5550.0,58.0,3700-3500 BCE,3.52810916,773844.0,M,Pass,"[0.002,0.005]","[0.001,0.004]",0.081,R-L754,K1a4a1,
I14177.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,0.12986262,132466.0,M,Pass,n/a (<200 SNPs),"[0,0.01]",0.14,G-PF3147,T2b23,low_power
I14178.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,2.73419291,778055.0,M,Pass,"[0.003,0.008]","[0.003,0.007]",0.103,I-P37,T2b23,
I14179.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,0.80240284,427230.0,F,Pass,n/a (female),n/a (female),0.082,n/a (female),H5,
I14180.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,2.26689518,784143.0,M,Pass,"[0.002,0.008]","[0.003,0.007]",0.167,G-Z42565,J1c5,
I14181.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,0.44360308,374781.0,M,Pass,"[0,0.01]","[0,0.002]",0.143,G-Z42571,N1a1a1a,
I14182.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,0.89499052,573021.0,M,Pass,"[0,0.007]","[0.002,0.01]",0.132,G-Z42571,K1a,
I14183.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,1.30494186,665466.0,F,Pass,n/a (female),n/a (female),0.136,n/a (female),H,
I14185.AG,Czechia_EBA_Unetice,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,3850.0,173.0,2200-1600 BCE,2.5355685,754888.0,M,Pass,"[0.003,0.008]","[0.004,0.008]",0.135,R-L2,K1c1,
I14186.AG,Czechia_EBA_Unetice,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,3850.0,173.0,2200-1600 BCE,1.14403475,598597.0,F,Pass,n/a (female),n/a (female),0.107,n/a (female),W3a1a,
I14188.AG,Czechia_EBA_Unetice,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,3850.0,173.0,2200-1600 BCE,0.59117325,424254.0,M,Pass,"[0,0.017]","[0,0.006]",0.026,R-L2,K1a1b2a,
I14189.AG,Czechia_EBA_Unetice,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,3850.0,173.0,2200-1600 BCE,2.92055979,765241.0,M,Pass,"[0.002,0.005]","[0.003,0.007]",0.111,R-L2,K1a4,
I14190.AG,Czechia_MN,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,6450.0,58.0,4600-4400 BCE,3.77111935,821622.0,M,Pass,"[0.002,0.005]","[0.003,0.005]",0.101,I-Y28224,T2e,
I14191.AG,Czechia_EBA_Unetice,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,3850.0,173.0,2200-1600 BCE,2.1293151,717347.0,M,Pass,"[0.003,0.008]","[0.003,0.007]",0.096,R-L2,R1b1,
I14192.AG,Czechia_EBA_Unetice,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,3850.0,173.0,2200-1600 BCE,1.473244,672071.0,M,Pass,"[0.001,0.01]","[0.004,0.009]",0.107,R-S1605,H1j2a,
I14193.AG,Czechia_EBA_Unetice,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,3850.0,173.0,2200-1600 BCE,3.88262261,800728.0,M,Pass,"[0.003,0.007]","[0.003,0.006]",0.099,R-M417,T2e,
I1427.AG,Bulgaria_GoljamataMogila_EBA_Yamnaya,"Goljamata-Mogila (Yambol Province, Bolyarovo Municipality, Popovo)",Bulgaria,42.2036,26.72844,4850.0,231.0,3300-2500 BCE,0.18065179,172122.0,M,Pass,n/a (<200 SNPs),"[0,0.019]",0.0945,R-L754,U5a1a1,low_power
I1191.AG,Russia_PrimorskyKrai_MN,"Boismana-2 (Primorsky Krai, Khasansky District)",Russia,42.7894444,131.276111,6725.0,72.0,4900-4650 BCE,0.06092962,65401.0,F,Pass,n/a (female),n/a (female),0.066,n/a (female),D4o2a,low_power
I14308.AG,Russia_PrimorskyKrai_MN_Boisman,"Boismana-2 (Primorsky Krai, Khasansky District)",Russia,42.7894444,131.276111,6714.0,37.0,"4841-4706 calBCE (5895±30 BP, PSUAMS-8302)",0.49469729,415850.0,M,Pass,"[0.013,0.052]","[0.015,0.03]",0.067,C-L1373,D4o2a,
I14326.AG,England_N,"Town Pasture (England, East Riding of Yorkshire, Thornholme)",United Kingdom,54.0653,-0.3001,4908.0,44.0,"3074-2892 calBCE (4336±32 BP, SUERC-52011)",3.99300736,805570.0,F,Pass,n/a (female),n/a (female),0.125,n/a (female),H1c,
I14327.AG,England_LIA_MIA,"East Coast Pipeline (field 16) (England, East Yorkshire, Thornholme)",United Kingdom,54.1264722,-0.2879667,2081.0,62.0,"340-47 calBCE (2113±29 BP, SUERC-52028)",4.186625,810664.0,M,Pass,"[0.003,0.007]","[0.003,0.006]",0.123,R-Y3267,H5,
I14339.AG,Armenia_DzhoghazBerkaber_EBA_KuraAraxes,"Dzhoghaz (Berkaber) (Tavush Province, Ijevan Municipality)",Armenia,41.06,45.14,4409.0,58.0,"2566-2347 calBCE (3950±20 BP, PSUAMS-7732)",0.63019418,485549.0,M,Pass,"[0,0.004]","[0.002,0.01]",0.105,J-CTS1460,H,
I14343.AG,Armenia_DzhoghazBerkaber_EBA_KuraAraxes,"Dzhoghaz (Berkaber) (Tavush Province, Ijevan Municipality)",Armenia,41.06,45.14,4325.0,72.0,2500-2250 BCE,0.229964,365751.0,M,Questionable,"[0.015,0.066]",..,0.09,J-Z1828,U3b1a1,questionable
I14346.AG,Armenia_Shengavit_EBA_KuraAraxes,"Shengavit (Yerevan, Shengavit District)",Armenia,40.156903,44.476735,4450.0,58.0,2600-2400 BCE,0.03713936,40457.0,F,Pass,n/a (female),n/a (female),0.104,n/a (female),U1a1,low_power
I14347.AG,England_MIA,"Wattle Syke (England, West Yorkshire)",United Kingdom,53.9085,-1.384997,2224.0,56.0,"371-176 calBCE (2205±30 BP, SUERC-27303)",3.47677856,751156.0,M,Pass,"[0.004,0.009]","[0.003,0.007]",0.096,R-L21,K2a,
I14348.AG,England_MIA,"Wattle Syke (England, West Yorkshire)",United Kingdom,53.9085,-1.384997,2222.0,58.0,"368-173 calBCE (2200±30 BP, SUERC-27302)",3.68007429,733293.0,F,Pass,n/a (female),n/a (female),0.095,n/a (female),U3a1c,
I14351.AG,England_LIA,"Wattle Syke (England, West Yorkshire)",United Kingdom,53.9085,-1.384997,2051.0,57.0,200-1 BCE,1.98458074,710125.0,F,Pass,n/a (female),n/a (female),0.096,n/a (female),K2a,
I14352.AG,England_LIA,"Wattle Syke (England, West Yorkshire)",United Kingdom,53.9085,-1.384997,2051.0,57.0,200-1 BCE,0.97639572,557093.0,F,Pass,n/a (female),n/a (female),0.093,n/a (female),K2a,
I14353.AG,England_LIA_MIA,"Wattle Syke (England, West Yorkshire)",United Kingdom,53.9085,-1.384997,2120.0,80.0,"349-51 calBCE (2135±30 BP, SUERC-27295)",4.22854605,772214.0,M,Pass,"[0.003,0.007]","[0.003,0.005]",0.08,R-L21,U5b2a1a1,
I14358.AG,England_LBA,"Cliffs End Farm (England, Kent, Ramsgate)",United Kingdom,51.3292176,1.3695918,2808.0,31.0,"912-807 calBCE (2710±30 BP, GrA-37966)",2.48971571,738612.0,M,Pass,"[0.005,0.011]","[0.005,0.009]",0.117,R-L21,H3,
I14360.AG,England_LIA-o,"Wattle Syke (England, West Yorkshire)",United Kingdom,53.9085,-1.384997,1984.0,47.0,"151 calBCE - 62 calCE (2040±30 BP, SUERC-27301)",0.87056931,542759.0,F,Pass,n/a (female),n/a (female),0.043,n/a (female),J1c1,
I14377.AG,England_LBA,"Cliffs End Farm (England, Kent, Ramsgate)",United Kingdom,51.3292176,1.3695918,2889.0,45.0,"1014-836 calBCE (2790±30 BP, GrA-37751)",3.37390441,787631.0,F,Pass,n/a (female),n/a (female),0.14,n/a (female),U5b1b1d,
I14378.AG,England_MIA-olowEEF,"Cliffs End Farm (England, Kent, Ramsgate)",United Kingdom,51.3292176,1.3695918,2264.0,63.0,"400-208 calBCE (2275±30 BP, GrA-37911)",3.5205412,796363.0,F,Pass,n/a (female),n/a (female),0.148,n/a (female),I2,
I14380.AG,England_MIA,"Cliffs End Farm (England, Kent, Ramsgate)",United Kingdom,51.3292176,1.3695918,2235.0,55.0,"387-203 calBCE (2237±28 BP, OxA-17802)",4.07362083,805164.0,M,Pass,"[0.004,0.009]","[0.004,0.007]",0.115,R-L21,T2e1,
I14381.AG,England_EIA,"Cliffs End Farm (England, Kent, Ramsgate)",United Kingdom,51.3292176,1.3695918,2443.0,82.0,"727-400 calBCE (2405±27 BP, OxA-18430)",2.22028195,732500.0,F,Pass,n/a (female),n/a (female),0.159,n/a (female),U5b2b1a1,
I14465.AG,Slovakia_EIA_Vekerzug,"Chotín-1A (Nitra Region, Komárno District)",Slovakia,47.808164,18.218719,2525.0,43.0,650-500 BCE,0.20267434,199668.0,M,Pass,n/a (<200 SNPs),"[0,0.011]",0.125,E-V13,U5a2b1b,low_power
I14467.AG,Slovakia_EIA_Vekerzug,"Chotín-1A (Nitra Region, Komárno District)",Slovakia,47.808164,18.218719,2525.0,43.0,650-500 BCE,0.03642759,39197.0,F,Pass,n/a (female),n/a (female),0.147,n/a (female),K1a4g,low_power
I14468.AG,Slovakia_EIA_Vekerzug,"Chotín-1A (Nitra Region, Komárno District)",Slovakia,47.808164,18.218719,2525.0,43.0,650-500 BCE,0.04053139,43372.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.077,IJK,H+152,low_power
I1448.AG,Bulgaria_GoljamataMogila_EBA_Yamnaya,"Goljamata-Mogila (Yambol Province, Bolyarovo Municipality, Popovo)",Bulgaria,42.2036,26.72844,4850.0,231.0,3300-2500 BCE,0.17468902,170699.0,F,Pass,n/a (female),n/a (female),0.114,n/a (female),H6a1b,low_power
I14497.AG,Montenegro_MLBA_Cetina-o,Velika Gruda (Kotor Municipality),Montenegro,42.3822,18.7403,3100.0,87.0,1300-1000 BCE,0.08085768,85525.0,F,Pass,n/a (female),n/a (female),0.105,n/a (female),H1at,low_power
I14498.AG,Montenegro_MLBA_Cetina,Velika Gruda (Kotor Municipality),Montenegro,42.3822,18.7403,3100.0,87.0,1300-1000 BCE,0.90873332,608268.0,M,Pass,"[0.001,0.013]","[0.003,0.009]",0.069,J-L283,W+194,
I14500.AG,Montenegro_MLBA_Cetina,Velika Gruda (Kotor Municipality),Montenegro,42.3822,18.7403,3100.0,87.0,1300-1000 BCE,0.12992694,134510.0,F,Pass,n/a (female),n/a (female),0.101,n/a (female),H1at,low_power
I14501.AG,Montenegro_MLBA_Cetina,Velika Gruda (Kotor Municipality),Montenegro,42.3822,18.7403,3175.0,130.0,1450-1000 BCE,0.81172809,587149.0,F,Pass,n/a (female),n/a (female),0.092,n/a (female),H7c2,
I14534.AG,England_EarlyMedieval,"Rookery Hill (England, Sussex, Bishopstone)",United Kingdom,50.789115,0.082351,1350.0,58.0,500-700 CE,3.40766565,785965.0,F,Pass,n/a (female),n/a (female),0.104,n/a (female),J1c3,
I14535.AG,England_EarlyMedieval,"Rookery Hill (England, Sussex, Bishopstone)",United Kingdom,50.789115,0.082351,1350.0,58.0,500-700 CE,1.23071963,637093.0,M,Pass,"[0.004,0.015]","[0.008,0.016]",0.147,R-L151,U5b1c1a1,
I14536.AG,England_EarlyMedieval,"Rookery Hill (England, Sussex, Bishopstone)",United Kingdom,50.789115,0.082351,1350.0,58.0,500-700 CE,1.42195424,675535.0,F,Pass,n/a (female),n/a (female),0.082,n/a (female),K1c2,
I14538.AG,England_EarlyMedieval,"Rookery Hill (England, Sussex, Bishopstone)",United Kingdom,50.789115,0.082351,1350.0,58.0,500-700 CE,1.63151518,695640.0,M,Pass,"[0.004,0.013]","[0.002,0.007]",0.101,R-L20,K2b1b,
I14539.AG,England_EarlyMedieval-o,"Rookery Hill (England, Sussex, Bishopstone)",United Kingdom,50.789115,0.082351,1350.0,58.0,500-700 CE,0.51460623,401935.0,F,Pass,n/a (female),n/a (female),0.079,n/a (female),I3a,
I14541.AG,England_EarlyMedieval,"Rookery Hill (England, Sussex, Bishopstone)",United Kingdom,50.789115,0.082351,1350.0,58.0,500-700 CE,2.56762634,759446.0,F,Pass,n/a (female),n/a (female),0.118,n/a (female),H5b,
I14542.AG,England_EarlyMedieval,"Rookery Hill (England, Sussex, Bishopstone)",United Kingdom,50.789115,0.082351,1350.0,58.0,500-700 CE,1.89653054,701398.0,F,Pass,n/a (female),n/a (female),0.143,n/a (female),W1c,
I14543.AG,England_EBA_C,"Ditchling Road (England, Sussex, Brighton)",United Kingdom,50.862516,-0.121506,3975.0,245.0,2450-1600 BCE,2.63502193,761574.0,F,Pass,n/a (female),n/a (female),0.081,n/a (female),K1a4a1g,
I14549.AG,England_MIA,"Woodingdean (England, Sussex, Brighton)",United Kingdom,50.836656,-0.075378,2267.0,63.0,"401-208 calBCE (2279±31 BP, SUERC-76366)",0.6297579,464941.0,F,Pass,n/a (female),n/a (female),0.095,n/a (female),H1,
I14550.AG,England_IA,"Slonk Hill (England, Sussex, Brighton)",United Kingdom,50.844866,-0.266087,1850.0,462.0,700 BCE - 900 CE,3.75737134,798186.0,F,Pass,n/a (female),n/a (female),0.099,n/a (female),H3+152,
I14551.AG,England_MIA,"Slonk Hill (England, Sussex, Brighton)",United Kingdom,50.844866,-0.266087,2349.0,46.0,"514-234 calBCE (2333±31 BP, SUERC-76365)",2.46769925,757330.0,F,Pass,n/a (female),n/a (female),0.145,n/a (female),H6a1a,
I14552_d.AG,England_LIA,"Moulsecoomb (England, Sussex, Brighton)",United Kingdom,50.845584,-0.11145,1947.0,42.0,"92 calBCE - 110 calCE (2012±30 BP, SUERC-70741)",0.18284362,131935.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),,R-L151,J1c2,low_power
I14553.AG,England_EBA_C,"Roedean Crescent (England, Sussex, Brighton)",United Kingdom,50.815565,-0.091565,3807.0,59.0,"1954-1749 calBCE (3535±33 BP, SUERC-76360)",2.23018862,766789.0,M,Pass,"[0.009,0.016]","[0.009,0.015]",0.111,R-L21,H5c,
I14585.AG,Czechia_EBA_Unetice,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,3850.0,173.0,2200-1600 BCE,3.71375731,750456.0,F,Pass,n/a (female),n/a (female),0.124,n/a (female),K1a1b2a,
I14586.AG,Austria_EN_LBK,"Ratzersdorf (Niederösterreich, Sankt Pölten(Land)",Austria,48.305138,15.569535,7113.0,70.0,"5301-5054 calBCE (6220±30 BP, PSUAMS-15002)",5.70514645,795052.0,F,Pass,n/a (female),n/a (female),0.129,n/a (female),H+16311,
I14588.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2925.0,101.0,1150-800 BCE,4.51914545,776326.0,M,Pass,"[0.004,0.008]","[0.004,0.007]",0.103,R-M12149,U5b2a1a1,
I14599.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,4.17292305,769214.0,F,Pass,n/a (female),n/a (female),0.144,n/a (female),K1b1b1,
I14600.AG,Slovakia_N_LBK,"Nitra-Horné-Krškany (Nitra Region, Nitra District, Nitra)",Slovakia,48.283312,18.085484,7100.0,144.0,5400-4900 BCE,2.94563716,756297.0,M,Pass,"[0.003,0.008]","[0.006,0.01]",0.133,G-Z42565,J1c5,
I14601.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2925.0,101.0,1150-800 BCE,5.64896636,786732.0,M,Pass,"[0.003,0.006]","[0.002,0.004]",0.106,R-Y159888,W5,
I14602.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2925.0,101.0,1150-800 BCE,4.43851025,775425.0,F,Pass,n/a (female),n/a (female),0.148,n/a (female),J1c2e,
I14605.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2875.0,72.0,1050-800 BCE,0.03744876,39608.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.236,CT,K1a12a,low_power
I14606.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2925.0,101.0,1150-800 BCE,1.10799738,454844.0,M,Pass,"[0.001,0.009]","[0.002,0.007]",0.144,R-FGC14590,X4,
I14617.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2915.0,31.0,"1042-906 calBCE (2815±20 BP, UCIAMS-226539, PSUG-5445)",4.96757019,794001.0,M,Pass,"[0.002,0.005]","[0.003,0.006]",0.107,R-Y159888,H29,
I14618.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2986.0,49.0,"1122-931 calBCE (2865±25 BP, UCIAMS-226540, PSUG-5446)",4.94950371,812673.0,M,Pass,"[0.003,0.007]","[0.004,0.007]",0.101,R-Y159888,H8a1,
I14619.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2875.0,43.0,1000-850 BCE,5.46434894,784544.0,M,Pass,"[0.003,0.006]","[0.006,0.009]",0.139,R-Y159888,I2,
I14620.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2915.0,31.0,"1042-906 calBCE (2815±20 BP, PSUAMS-7158)",4.53912044,806568.0,M,Pass,"[0.003,0.006]","[0.003,0.006]",0.119,R-Y159888,T1a1,
I14621.AG,Armenia_BagheriTchala_EIA,"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",Armenia,41.1406,44.8334,2875.0,72.0,1050-800 BCE,5.56378847,777075.0,F,Pass,n/a (female),n/a (female),0.135,n/a (female),H8a1,
I14622.AG,Albania_Kenete_Medieval,"Kënetë (Northeastern, Durrës County, Shtrazë)",Albania,41.327874,19.622666,1121.0,36.0,"773-885 calCE (1205±20 BP, PSUAMS-7198)",1.90361617,688192.0,M,Pass,"[0.003,0.011]","[0.005,0.011]",0.149,T-Y206597,H11a,
I14627.AG,Turkey_C,"Kuriki Höyük (Southeast Turkey, Batman)",Turkey,37.79,41.01,5535.0,35.0,3645-3525 calBCE,0.46246042,370391.0,F,Pass,n/a (female),n/a (female),0.242,n/a (female),U8b1a2b,
I14635.AG,Turkey_Ancient,"Kuriki Höyük (Southeast Turkey, Batman)",Turkey,37.79,41.01,2500.0,260.0,1000-100 BCE,3.70179266,791387.0,F,Pass,n/a (female),n/a (female),0.159,n/a (female),U1a1,
I14644.AG,Turkey_Ancient,"Kuriki Höyük (Southeast Turkey, Batman)",Turkey,37.79,41.01,2593.0,75.0,"778-520 calBCE (2500±30 BP, PSUAMS-6833)",2.92710398,776383.0,F,Pass,n/a (female),n/a (female),0.163,n/a (female),J2b1,
I14645.AG,Turkey_Medieval_Byzantine,"Tilbeşar Höyük (Southeast Turkey, Gaziantep, Oğuzeli)",Turkey,36.87,37.54,750.0,58.0,1100-1300 CE,1.74403093,692142.0,M,Pass,"[0.001,0.006]","[0.003,0.008]",0.152,J-BY94,T2a1,
I14647.AG,Turkey_Medieval_Byzantine-1,"Tilbeşar Höyük (Southeast Turkey, Gaziantep, Oğuzeli)",Turkey,36.87,37.54,750.0,58.0,1100-1300 CE,0.54744016,411519.0,M,Pass,"[0.001,0.019]","[0.003,0.014]",0.172,G-M406,H13a1d,
I14648.AG,Turkey_Medieval_Byzantine,"Tilbeşar Höyük (Southeast Turkey, Gaziantep, Oğuzeli)",Turkey,36.87,37.54,851.0,36.0,"1031-1158 calCE (955±20 BP, PSUAMS-6840)",3.44111316,789210.0,F,Pass,n/a (female),n/a (female),0.157,n/a (female),T1a7,
I14650.AG,Turkey_Medieval_Byzantine-1,"Tilbeşar Höyük (Southeast Turkey, Gaziantep, Oğuzeli)",Turkey,36.87,37.54,750.0,58.0,1100-1300 CE,0.3320103,288567.0,M,Pass,"[0,0.041]","[0,0.012]",0.184,G-PH311,U4b3,
I14651.AG,Turkey_Medieval_Byzantine,"Tilbeşar Höyük (Southeast Turkey, Gaziantep, Oğuzeli)",Turkey,36.87,37.54,750.0,58.0,1100-1300 CE,1.18919574,621922.0,M,Pass,"[0,0.007]","[0.002,0.008]",0.152,G-PH1780,W6,
I14652.AG,Turkey_Medieval_Byzantine-1,"Tilbeşar Höyük (Southeast Turkey, Gaziantep, Oğuzeli)",Turkey,36.87,37.54,750.0,58.0,1100-1300 CE,0.23437846,216518.0,M,Pass,..,"[0,0.018]",0.189,J-FT136173,H+152,
I14675.AG,Italy_Sardinia_C_MonteClaro,"Serra Cabriles (Sardinia, Sassari, Sennori)",Italy,40.786192,8.595815,4021.0,49.0,"2191-1973 calBCE (3680±25 BP, PSUAMS-6689)",3.63904665,791836.0,M,Pass,"[0.001,0.005]","[0.003,0.005]",0.117,I-PF692,J2b1a,
I14676.AG,Italy_Sardinia_C_MonteClaro,"Serra Cabriles (Sardinia, Sassari, Sennori)",Italy,40.786192,8.595815,4053.0,51.0,"2200-2030 calBCE (3715±25 BP, PSUAMS-6690)",3.60251043,809799.0,M,Pass,"[0.004,0.009]","[0.004,0.007]",0.129,I-PF692,J1c3,
I14677.AG,Italy_Sardinia_C_MonteClaro,"Serra Cabriles (Sardinia, Sassari, Sennori)",Italy,40.786192,8.595815,4329.0,53.0,"2464-2294 calBCE (3890±25 BP, PSUAMS-6691)",3.49828834,789023.0,M,Pass,"[0.002,0.006]","[0.004,0.007]",0.131,G-PF3239,K1a1b1,
I14678.AG,Italy_Sardinia_C_MonteClaro,"Serra Cabriles (Sardinia, Sassari, Sennori)",Italy,40.786192,8.595815,4247.0,66.0,"2454-2201 calBCE (3840±25 BP, PSUAMS-6692)",4.22378609,809527.0,M,Pass,"[0.002,0.006]","[0.003,0.006]",0.12,G-PF3239,V+@72,
I14686.AG,Albania_Bardhoc_PostMedieval,"Bardhoc (Northeastern, Kukës District)",Albania,42.12,20.518056,400.0,87.0,1400-1700 CE,3.74720916,789782.0,M,Pass,"[0.004,0.009]","[0.003,0.006]",0.122,I-Y6396,U5a1a2a,
I14687.AG,Albania_Bardhoc_PostMedieval,"Bardhoc (Northeastern, Kukës District)",Albania,42.12,20.518056,400.0,87.0,1400-1700 CE,3.47050031,733848.0,M,Pass,"[0.001,0.004]","[0.002,0.005]",0.108,R-CTS1450,T1a1l,
I14688.AG,Albania_Cinamak_IA,"Çinamak (Northern Albania, Kukës County, Kukës Municipality, Surroj)",Albania,42.016111,20.369444,2450.0,58.0,600-400 BCE,3.66464113,774759.0,M,Pass,"[0.003,0.007]","[0.003,0.006]",0.109,R-PF7563,T2b,
I14689.AG,Albania_Cinamak_EBA,"Çinamak (Northern Albania, Kukës County, Kukës Municipality, Surroj)",Albania,42.016111,20.369444,4505.0,59.0,"2663-2472 calBCE (4045±25 BP, PSUAMS-7926)",0.93025875,577743.0,M,Pass,"[0.001,0.014]","[0.003,0.009]",0.149,R-M269,H102,
I14690.AG,Albania_Cinamak_BA_IA,"Çinamak (Northern Albania, Kukës County, Kukës Municipality, Surroj)",Albania,42.016111,20.369444,3000.0,375.0,1700-400 BCE,2.52735567,759494.0,M,Pass,"[0.004,0.01]","[0.004,0.008]",0.155,R-CTS1450,T1a4,
I14692.AG,Albania_Cinamak_BA_IA,"Çinamak (Northern Albania, Kukës County, Kukës Municipality, Surroj)",Albania,42.016111,20.369444,2900.0,318.0,1500-400 BCE,3.84508956,808186.0,F,Pass,n/a (female),n/a (female),0.127,n/a (female),H1a,
I14730.AG,Turkey_C,"Kuriki Höyük (Southeast Turkey, Batman)",Turkey,37.79,41.01,5950.0,577.0,5000-3000 BCE,0.09275107,92334.0,F,Pass,n/a (female),n/a (female),0.224,n/a (female),H29,low_power
I14731.AG,Turkey_Ancient,"Kuriki Höyük (Southeast Turkey, Batman)",Turkey,37.79,41.01,2500.0,260.0,1000-100 BCE,0.03545248,37316.0,F,Pass,n/a (female),n/a (female),0.17,n/a (female),J2a2e,low_power
I14733.AG,Turkey_Ancient,"Kuriki Höyük (Southeast Turkey, Batman)",Turkey,37.79,41.01,2401.0,45.0,"537-398 calBCE (2385±20 BP, PSUAMS-6940)",2.15179044,726020.0,M,Questionable,"[0.009,0.017]","[0.01,0.016]",0.151,J-Y169631,H29,questionable
I14734.AG,Turkey_Ancient,"Kuriki Höyük (Southeast Turkey, Batman)",Turkey,37.79,41.01,2500.0,260.0,1000-100 BCE,1.09199584,562736.0,M,Pass,"[0.006,0.019]","[0.005,0.013]",0.157,L,U2e1b,
I14735.AG,Turkey_Ancient,"Kuriki Höyük (Southeast Turkey, Batman)",Turkey,37.79,41.01,2500.0,260.0,1000-100 BCE,0.13756096,132724.0,F,Pass,n/a (female),n/a (female),0.2,n/a (female),U3a'c,low_power
I14736.AG,Germany_Medieval_Jewish-lowEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,625.0,43.0,1250-1400 CE,1.19319613,681508.0,F,Pass,n/a (female),n/a (female),0.045,n/a (female),K1a1b1a,
I14737.AG,Germany_Medieval_Jewish-lowEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,604.0,33.0,"1296-1394 calCE (635±15 BP, PSUAMS-7669)",0.49269667,391553.0,F,Pass,n/a (female),n/a (female),0.044,n/a (female),N1b1b1,
