genetic_id,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP
NEO43.SG,0.029844,0.013095,58420,0.017695,0.010131,1.747,123298,0.017604,0.011043,1.594,65988
NEO44.SG,0.023527,0.011728,57589,0.018387,0.010342,1.778,123599,0.014668,0.013986,1.049,68881
NEO46.SG,0.024211,0.012219,52136,0.020507,0.010856,1.889,111143,-0.010144,0.013629,-0.744,59818
NEO492.SG,0.033737,0.016912,29000,0.020048,0.013448,1.491,61681,0.025813,0.016065,1.607,32869
NEO121.SG,0.024171,0.007038,216406,0.0188,0.004954,3.795,460761,-0.002131,0.007071,-0.301,241667
VSL004.SG,0.029693,0.017408,33650,0.033213,0.014274,2.327,71218,0.009675,0.017916,0.54,38061
NEO497.SG,0.021099,0.011851,47243,0.01273,0.008922,1.427,98545,-0.021294,0.012762,-1.669,51653
NEO498.SG,0.025978,0.006224,446755,0.017524,0.005778,3.033,961341,0.009954,0.005538,1.797,496367
NEO501.SG,0.032121,0.010443,65020,0.022703,0.008593,2.642,137488,0.00398,0.012287,0.324,74581
NEO502.SG,0.030873,0.004914,384362,0.021149,0.004716,4.484,822568,0.004298,0.005973,0.72,429813
NEO503.SG,0.045342,0.008079,142564,0.033786,0.006617,5.106,301817,0.013153,0.008608,1.528,159630
NEO507.SG,0.02883,0.008564,125686,0.023003,0.007208,3.191,266589,0.008216,0.010934,0.751,141483
NEO508.SG,0.026108,0.012436,46627,0.02883,0.00907,3.178,97685,0.01948,0.01382,1.41,51426
NEO509.SG,0.023947,0.005407,459756,0.019274,0.004756,4.053,990586,-0.001713,0.005945,-0.288,511948
NEO122.SG,0.03935,0.007138,215830,0.022514,0.006021,3.739,458988,0.012662,0.007565,1.674,235669
NEO51.SG,0.030554,0.007002,260642,0.022617,0.006506,3.477,562061,0.01048,0.006747,1.553,307731
NEO514.SG,0.029448,0.020639,21460,0.013681,0.014188,0.964,45104,-0.042556,0.021786,-1.953,23592
IGR001.SG,0.039547,0.008465,134652,0.032443,0.006478,5.008,285485,0.017823,0.011052,1.613,151630
NEO518.SG,0.014304,0.008525,146961,0.014825,0.00648,2.288,311994,-0.00235,0.008549,-0.275,162371
NEO52.SG,0.008418,0.010227,54492,0.018041,0.008359,2.158,116671,-0.012603,0.014827,-0.85,61989
NEO521.SG,0.025383,0.010105,76129,0.013923,0.006942,2.006,159433,0.003833,0.011795,0.325,84669
NEO522.SG,0.042187,0.012879,47819,0.027545,0.011275,2.443,99940,0.016339,0.012451,1.312,53973
NEO524.SG,0.031658,0.011709,56236,0.014303,0.009099,1.572,118363,0.003715,0.009893,0.375,61810
NEO527.SG,0.035424,0.013584,42162,0.020088,0.010994,1.827,90106,0.003851,0.017368,0.222,47983
NEO528.SG,0.04283,0.009036,103807,0.028336,0.007526,3.765,218991,0.005648,0.01,0.565,115954
NEO123.SG,0.032491,0.008962,131994,0.021872,0.007035,3.109,280995,-0.00661,0.00915,-0.722,145859
NEO529.SG,0.029744,0.011707,48751,0.032237,0.010254,3.144,102788,0.022552,0.01481,1.523,54610
NEO536.SG,0.031929,0.009739,93800,0.026517,0.008007,3.312,200288,-0.002321,0.010945,-0.212,103182
NEO537.SG,0.014807,0.01101,69697,0.003591,0.007865,0.457,147840,-0.010299,0.015297,-0.673,77293
NEO538.SG,0.027305,0.005159,467641,0.0193,0.004791,4.029,1008930,0.00223,0.00608,0.367,519325
MNN006.SG,0.02995,0.007399,119580,0.015344,0.0072,2.131,252994,0.011653,0.009258,1.259,128255
VSL003.SG,0.012666,0.019085,20480,0.015838,0.014269,1.11,44354,0.009466,0.020089,0.471,24742
NEO549.SG,-0.006711,0.017504,19965,0.016256,0.013437,1.21,43156,0.04138,0.020943,1.976,23933
NEO550.SG,0.04924,0.018788,16440,0.037711,0.015885,2.374,35071,0.040085,0.020029,2.001,19169
NEO551.SG,0.052953,0.016657,38269,0.039009,0.012691,3.074,81100,0.019919,0.014888,1.338,43843
NEO552.SG,0.02329,0.009723,85863,0.022861,0.007632,2.995,182460,0.008645,0.011351,0.762,98351
NEO128.SG,0.029451,0.018869,29940,0.03635,0.012859,2.827,62433,-0.027602,0.019364,-1.425,32260
NEO553.SG,0.03608,0.017685,17979,0.033397,0.01555,2.148,37683,0.050205,0.022717,2.21,20226
NEO554.SG,0.030876,0.018943,21920,0.037419,0.015591,2.4,44483,0.030837,0.021723,1.42,23068
NEO555.SG,0.024498,0.005362,448046,0.016752,0.004688,3.574,966904,-0.010236,0.005621,-1.821,498109
NEO556.SG,0.025949,0.005805,337809,0.019785,0.005716,3.462,726782,-0.000926,0.006425,-0.144,383791
NEO557.SG,0.027455,0.00625,235111,0.01869,0.005106,3.66,502335,0.006018,0.007063,0.852,267088
NEO558.SG,0.029996,0.006604,234786,0.020935,0.006847,3.058,504349,-0.003485,0.007131,-0.489,266688
KVH001.SG,0.027636,0.005488,335680,0.021006,0.00507,4.143,725201,-0.007869,0.005828,-1.35,386341
NEO560.SG,0.018376,0.006097,386443,0.015881,0.004924,3.225,834382,0.001507,0.007227,0.209,440188
NEO561.SG,0.018783,0.005514,368291,0.01484,0.004978,2.981,793024,-0.007417,0.006874,-1.079,418847
NEO563.SG,0.024722,0.006841,288810,0.01495,0.005498,2.719,618074,0.001114,0.006322,0.176,316424
NEO564.SG,0.029264,0.013587,42050,0.014986,0.009734,1.54,88211,0.001488,0.016345,0.091,47326
NEO568.SG,0.022915,0.005493,439027,0.017186,0.004864,3.533,944250,0.00462,0.006384,0.724,482494
NEO569.SG,0.025949,0.006978,261471,0.017376,0.006063,2.866,558745,-0.00207,0.007638,-0.271,292305
NEO57.SG,0.040956,0.009288,75224,0.029057,0.007935,3.662,157997,-0.007599,0.012912,-0.588,87757
NEO570.SG,0.030851,0.004761,481116,0.021084,0.004657,4.527,1040199,0.000283,0.005743,0.049,532632
NEO571.SG,0.064555,0.015656,22408,0.030339,0.012919,2.348,44229,0.019116,0.021279,0.898,21727
NEO583.SG,0.033514,0.011884,86249,0.029313,0.009598,3.054,182598,0.014131,0.013609,1.038,94354
NEO586.SG,0.018186,0.008923,98816,0.013493,0.006881,1.961,212385,-0.011883,0.011228,-1.058,116587
NEO130.SG,0.023883,0.014792,47097,0.01991,0.010826,1.839,99789,-0.001882,0.016206,-0.116,51508
NEO587.SG,0.017595,0.005661,352777,0.017676,0.004974,3.554,755411,-0.000424,0.006483,-0.065,390184
NEO589.SG,0.016899,0.005436,504971,0.011408,0.004969,2.296,1096078,-0.001526,0.005823,-0.262,560008
NEO590.SG,0.021466,0.005828,327604,0.017404,0.005188,3.355,699246,-0.011748,0.006063,-1.937,356438
NEO594.SG,0.059793,0.01832,29917,0.030158,0.013848,2.178,63210,-0.007723,0.016781,-0.46,33579
NEO595.SG,0.009541,0.008359,106123,0.007268,0.007076,1.027,226821,-0.00205,0.010988,-0.187,117247
NEO597.SG,0.030717,0.009528,85540,0.014096,0.007592,1.857,180840,-0.003992,0.009099,-0.439,93286
NEO598.SG,0.019748,0.006416,257148,0.015814,0.006199,2.551,547152,0.001175,0.005767,0.204,280193
NEO599.SG,0.030806,0.007618,96362,0.020638,0.00712,2.898,204134,0.00492,0.009345,0.527,109038
NEO60.SG,0.031093,0.007752,167698,0.019401,0.006548,2.963,364320,-0.012538,0.008328,-1.505,206788
NEO600.SG,0.046231,0.011888,54275,0.033205,0.009733,3.412,115443,0.015,0.013619,1.101,59751
NEO137.SG,0.015891,0.009969,84485,0.007996,0.007545,1.06,180650,-0.015512,0.012422,-1.249,92704
NEO601.SG,0.012046,0.014223,41557,0.015126,0.01047,1.445,87100,0.017928,0.016002,1.12,44215
NEO602.SG,0.019376,0.012874,44478,0.017809,0.010023,1.777,92756,0.005505,0.015825,0.348,46746
NEO603.SG,0.016557,0.01575,37920,0.013646,0.011462,1.191,79467,-0.008089,0.016483,-0.491,40206
NEO609.SG,0.028093,0.012273,64719,0.026009,0.009321,2.79,136153,-0.022462,0.011789,-1.905,69782
NEO62.SG,0.027239,0.005537,407319,0.027124,0.004582,5.92,879721,0.00382,0.005751,0.664,477892
NEO624.SG,0.022782,0.005006,419091,0.018133,0.004093,4.43,911848,-0.005223,0.005034,-1.037,487005
NEO625.SG,0.023777,0.005796,323109,0.015076,0.004557,3.308,690423,-0.002501,0.005767,-0.434,357884
NEO626.SG,0.024383,0.00787,151073,0.015185,0.005769,2.632,320621,-0.001821,0.008616,-0.211,167841
NEO627.SG,0.021892,0.006137,192781,0.015429,0.005269,2.928,411153,-0.003833,0.007249,-0.529,207624
NEO140.SG,0.04258,0.009118,72684,0.030703,0.008416,3.648,155396,0.000353,0.010522,0.034,79361
NEO63.SG,0.033417,0.013759,33959,0.022348,0.012999,1.719,72414,-0.015421,0.015248,-1.011,38177
NEO630.SG,0.036241,0.010335,103669,0.027033,0.008118,3.33,221242,0.009076,0.01136,0.799,110938
NEO631.SG,0.033265,0.005106,393386,0.021343,0.004297,4.967,841173,-0.000489,0.005947,-0.082,431447
NEO632.SG,0.028451,0.005592,374920,0.017764,0.005149,3.45,802800,-0.01066,0.006327,-1.685,410783
NEO64.SG,0.014216,0.009173,161430,0.013021,0.007611,1.711,348372,-0.008511,0.009092,-0.936,194908
NEO640.SG,0.038184,0.009973,97073,0.021067,0.007298,2.887,206186,0.013555,0.010275,1.319,105995
NEO641.SG,0.027295,0.00741,123304,0.022588,0.00665,3.397,261316,0.018974,0.010085,1.881,135407
NEO645.SG,0.019266,0.009628,102880,0.017271,0.006208,2.782,219302,-0.009584,0.009563,-1.002,110795
NEO646.SG,0.026252,0.005884,405967,0.021645,0.005854,3.697,874178,0.00099,0.006069,0.163,447499
NEO648.SG,0.0253,0.004787,434316,0.021046,0.004674,4.503,937299,0.009102,0.006074,1.498,481312
NEO142.SG,0.021194,0.006719,284376,0.016107,0.006086,2.647,607205,0.006115,0.008095,0.755,307753
NEO649.SG,0.029199,0.008651,99205,0.025095,0.007448,3.369,215375,-0.001106,0.010472,-0.106,115577
NEO65.SG,0.031569,0.005726,381318,0.024222,0.005824,4.159,820999,0.009693,0.005747,1.687,446601
NEO650.SG,0.063676,0.016465,33055,0.029391,0.012064,2.436,69621,-0.010624,0.01628,-0.653,36711
NEO653.SG,0.022754,0.007512,111087,0.013664,0.007111,1.921,245295,-0.004771,0.009767,-0.488,136019
NEO655.SG,0.010127,0.009421,88016,0.00801,0.008439,0.949,192783,-0.007237,0.01013,-0.714,105003
NEO657.SG,0.014957,0.014023,46388,0.018226,0.011189,1.629,100656,0.002141,0.014607,0.147,54745
NEO658.SG,0.034837,0.008512,224828,0.02143,0.006791,3.156,482877,0.001028,0.00851,0.121,257073
I5407_alt.SG,0.022705,0.00924,115528,0.018504,0.007527,2.458,246873,0.002209,0.009709,0.227,131832
NEO67.SG,0.031244,0.006846,147756,0.021269,0.006194,3.434,313937,0.0042,0.009665,0.435,171680
NEO671.SG,0.02379,0.010079,72779,0.015038,0.009009,1.669,154333,-0.002276,0.012166,-0.187,80491
NEO143.SG,0.016346,0.014849,28234,0.008906,0.01322,0.674,58737,0.022436,0.021154,1.061,29888
NEO100.SG,0.023059,0.011645,57144,0.01437,0.009833,1.461,123703,-0.024738,0.011282,-2.193,66131
NEO672.SG,0.020345,0.006637,174358,0.021213,0.006693,3.169,373381,0.000408,0.008485,0.048,196069
NEO674.SG,0.009936,0.007751,116491,0.00838,0.006881,1.218,249747,-0.015955,0.009434,-1.691,130209
NEO677.SG,0.013496,0.00734,141469,0.015844,0.00646,2.453,303780,-0.00328,0.009171,-0.358,160297
NEO679.SG,0.032131,0.010368,80755,0.021228,0.00797,2.664,171431,0.000223,0.010964,0.02,90207
NEO68.SG,0.034927,0.011859,43999,0.02875,0.009708,2.961,92238,0.014094,0.0146,0.965,51412
NEO683.SG,0.027854,0.005774,376634,0.020614,0.005292,3.895,811599,0.004676,0.005535,0.845,421192
NEO687.SG,0.026031,0.008122,165712,0.015095,0.005913,2.553,365856,-0.010935,0.006234,-1.754,208358
NEO694.SG,0.019355,0.00813,127456,0.023612,0.007917,2.983,266923,-0.004467,0.008317,-0.537,134203
NEO695_alt1.SG,0.027873,0.008803,156612,0.019174,0.006507,2.947,326449,-0.011936,0.009145,-1.305,161041
NEO145.SG,0.030153,0.00897,105747,0.022012,0.007933,2.775,225586,0.021311,0.010435,2.042,114438
RISE554.SG,0.025397,0.005151,484503,0.015763,0.005264,2.994,1045820,-0.006688,0.006031,-1.109,537714
NEO702.SG,0.04534,0.015839,38133,0.014635,0.01305,1.121,80529,0.0028,0.018006,0.156,40570
NEO717.SG,0.018434,0.007156,201339,0.010681,0.006635,1.61,434248,-0.018932,0.007319,-2.587,225162
NEO72.SG,0.042517,0.006313,155357,0.029794,0.006373,4.675,334251,0.018628,0.007897,2.359,189634
NEO721.SG,0.022633,0.009032,129705,0.014976,0.007172,2.088,274361,-0.007776,0.010972,-0.709,138581
I1960_alt.SG,0.046552,0.00573,275840,0.035597,0.005327,6.682,594946,0.008043,0.006529,1.232,330815
NEO732.SG,0.032712,0.011492,67579,0.020826,0.009154,2.275,148001,-0.003012,0.012709,-0.237,83409
NEO733.SG,0.022021,0.00526,337638,0.014468,0.005009,2.889,730185,-0.002115,0.006802,-0.311,382267
NEO735.SG,0.022185,0.007816,229086,0.016706,0.006946,2.405,490970,-0.010704,0.006915,-1.548,248580
NEO737.SG,0.026017,0.009253,100706,0.011495,0.008313,1.383,215943,0.002168,0.009933,0.218,114994
NEO147.SG,0.016307,0.009103,134821,0.00477,0.00781,0.611,287238,-0.009049,0.008073,-1.121,146767
NEO738.SG,0.026791,0.005479,326943,0.019674,0.004788,4.109,698977,0.007415,0.006445,1.151,352315
NEO739.SG,0.022283,0.006362,388650,0.015156,0.005378,2.818,839461,0.000427,0.005964,0.072,439288
NEO744.SG,0.026092,0.009397,75053,0.022501,0.006735,3.341,159006,0.006487,0.01243,0.522,79335
NEO745.SG,0.035199,0.008554,129940,0.024458,0.007763,3.15,271610,0.01045,0.010221,1.022,136457
NEO746.SG,0.030093,0.013535,41018,0.015955,0.011733,1.36,84866,-0.001152,0.015748,-0.073,41090
NEO747.SG,0.027384,0.009871,77950,0.026799,0.006921,3.872,164515,0.014015,0.011161,1.256,82768
NEO748.SG,0.037625,0.011703,34500,0.014499,0.010611,1.366,72073,-0.016394,0.017614,-0.931,36048
NEO749.SG,0.02999,0.006242,412641,0.022671,0.005583,4.061,891248,0.00896,0.006795,1.318,458717
NEO75.SG,0.034394,0.00848,93954,0.021771,0.007419,2.934,201714,0.003435,0.011194,0.307,113911
NEO751.SG,0.030101,0.010294,103438,0.022465,0.008412,2.671,220776,-0.004914,0.011553,-0.425,111689
NEO148.SG,0.007184,0.012953,37709,0.018685,0.00968,1.93,79576,-0.021058,0.015075,-1.397,41530
NEO752.SG,0.025526,0.005388,440481,0.020454,0.005116,3.998,949287,-0.000808,0.006299,-0.128,489438
NEO753.SG,0.028513,0.009724,82586,0.015219,0.007663,1.986,175451,-0.008268,0.011396,-0.726,93997
NEO757.SG,0.059344,0.012236,45817,0.032092,0.009987,3.214,96023,0.016283,0.017855,0.912,49561
NEO759.SG,0.022316,0.005595,462895,0.017075,0.005417,3.152,998090,0.004937,0.005193,0.951,515342
NEO76.SG,0.054776,0.020807,21422,0.043703,0.016041,2.724,44821,0.001611,0.024468,0.066,24241
NEO77.SG,0.042416,0.008822,87295,0.035019,0.007548,4.639,183971,0.007901,0.011817,0.669,102443
NEO78.SG,0.039428,0.005113,340404,0.030246,0.005282,5.727,729669,0.005912,0.006748,0.876,400414
NEO79.SG,0.029431,0.006939,245958,0.020563,0.005962,3.449,525894,-5.9e-05,0.006952,-0.008,284202
NEO790.SG,0.03075,0.007188,257637,0.017571,0.005223,3.364,551553,-0.004123,0.007059,-0.584,296038
NEO791.SG,0.021731,0.006267,465135,0.018198,0.006292,2.892,1004099,-0.004276,0.006377,-0.671,515539
NEO149.SG,0.033075,0.01501,41032,0.030699,0.012339,2.488,86040,-0.000358,0.018161,-0.02,45531
NEO792.SG,0.020198,0.007512,120773,0.01376,0.00696,1.977,258094,0.00862,0.008615,1.001,134776
NEO795.SG,0.043066,0.024805,16829,0.014017,0.016344,0.858,35997,-0.008207,0.018654,-0.44,18998
NEO80.SG,0.018943,0.006608,214290,0.020241,0.006219,3.255,451959,-0.006376,0.008729,-0.73,243591
NEO806.SG,0.01503,0.005585,382838,0.012909,0.004162,3.101,822051,-0.006955,0.00631,-1.102,425218
NEO81.SG,0.022333,0.010311,56847,0.01559,0.008366,1.864,122159,0.007971,0.014291,0.558,67141
NEO812.SG,0.031905,0.004925,504652,0.026435,0.003605,7.332,1095485,0.010836,0.005597,1.936,559896
NEO813.SG,0.026983,0.004837,501738,0.018245,0.00433,4.214,1088585,0.006066,0.004223,1.436,557064
NEO814.SG,0.034963,0.017573,27449,0.034647,0.013937,2.486,57938,0.020004,0.019784,1.011,30428
NEO815.SG,0.024769,0.010422,52888,0.020579,0.010408,1.977,109328,0.001248,0.015822,0.079,56553
NEO816.SG,0.027212,0.006063,289788,0.015547,0.005379,2.89,611193,0.00096,0.005904,0.163,313181
NEO158.SG,0.035986,0.009193,60298,0.023253,0.008983,2.589,128108,0.005747,0.013663,0.421,69559
NEO819.SG,0.025668,0.008115,120021,0.005412,0.007358,0.736,248187,0.004358,0.0119,0.366,127258
NEO822.SG,0.02379,0.018277,29766,0.002453,0.013612,0.18,63555,-0.007274,0.023741,-0.306,32732
NEO823.SG,0.01547,0.007249,175690,0.008815,0.005728,1.539,371719,-0.011105,0.007903,-1.405,191531
NEO828.SG,0.021371,0.012698,42578,0.012104,0.011891,1.018,87992,0.00857,0.014657,0.585,44877
NEO83.SG,0.025184,0.004659,390388,0.016082,0.004514,3.562,840335,-0.004486,0.006501,-0.69,440572
NEO830.SG,0.043831,0.01243,51158,0.021503,0.010168,2.115,107350,0.010013,0.014202,0.705,53960
NEO834.SG,0.035521,0.013921,42221,0.01146,0.012542,0.914,89624,0.01647,0.016216,1.016,46191
NEO841.SG,0.030141,0.012901,42587,0.025266,0.011153,2.265,91342,0.003232,0.01584,0.204,48587
NEO843.SG,0.026113,0.004603,377186,0.018362,0.004455,4.122,813877,-0.008323,0.007385,-1.127,419165
NEO160.SG,0.023438,0.005602,388166,0.015527,0.005093,3.049,839115,-0.000688,0.006723,-0.102,431597
NEO847.SG,0.015897,0.005641,377452,0.013236,0.005052,2.62,813267,-0.003706,0.006758,-0.548,419390
NEO852.SG,0.017914,0.009668,92702,0.01272,0.007788,1.633,198474,-0.003922,0.011034,-0.355,102364
NEO853.SG,0.025175,0.004908,421052,0.019886,0.004954,4.014,909106,0.002445,0.005955,0.411,470794
NEO855.SG,0.030157,0.005699,389200,0.021589,0.005284,4.085,840635,0.004162,0.005416,0.768,434726
NEO856.SG,0.017306,0.006309,231056,0.015729,0.005128,3.067,498146,-0.001141,0.008259,-0.138,261733
NEO857.SG,0.053178,0.022411,20142,0.038809,0.018812,2.063,42725,0.005444,0.026784,0.203,21870
NEO860.SG,0.00239,0.010598,85129,-0.004842,0.007774,-0.623,182113,-0.011412,0.010453,-1.092,94536
NEO861.SG,0.030336,0.007242,162616,0.021849,0.005996,3.644,347533,0.006362,0.008268,0.77,179200
NEO865.SG,0.026995,0.013755,39193,0.011427,0.011858,0.964,83756,-0.021406,0.01644,-1.302,44106
NEO866.SG,0.022693,0.005834,380137,0.015482,0.005149,3.007,815914,-0.005827,0.006167,-0.945,423816
NEO162.SG,0.015913,0.01074,74409,0.007334,0.009351,0.784,158344,0.002062,0.010628,0.194,82621
NEO87.SG,0.033552,0.009642,101989,0.031757,0.00728,4.363,218643,-0.002684,0.009843,-0.273,118133
NEO870.SG,0.024582,0.007564,227067,0.016593,0.005595,2.966,486765,0.00083,0.006933,0.12,252259
NEO872.SG,0.03921,0.012321,42757,0.015717,0.009435,1.666,91922,0.014074,0.015758,0.893,47658
NEO875.SG,0.020357,0.010375,82225,0.013666,0.007573,1.805,174698,0.004366,0.011228,0.389,91952
NEO876.SG,0.019861,0.018053,24273,0.016986,0.014506,1.171,51476,-0.010319,0.020492,-0.504,26567
NEO878.SG,0.03147,0.00912,117547,0.016392,0.007653,2.142,247457,0.010213,0.01169,0.874,127147
NEO88.SG,0.025725,0.005727,474241,0.022971,0.004636,4.955,1024351,-0.000495,0.005533,-0.089,527800
NEO886.SG,0.013217,0.010723,104626,0.012505,0.006624,1.888,225193,0.002656,0.010763,0.247,118215
NEO888.SG,0.020327,0.016322,29129,0.018182,0.013382,1.359,62316,0.008343,0.016911,0.493,32878
NEO891.SG,0.022888,0.006818,208686,0.015698,0.00581,2.702,454046,-0.002194,0.007311,-0.3,241505
NEO163.SG,0.021335,0.008058,113258,0.011003,0.007457,1.475,243136,-0.004344,0.008716,-0.498,127456
NEO896.SG,0.039701,0.013333,53790,0.026646,0.009906,2.69,112902,0.010017,0.013984,0.716,59105
NEO898.SG,0.021039,0.005825,443763,0.019431,0.004942,3.932,961932,-0.002212,0.006081,-0.364,505930
NEO899.SG,0.03666,0.009471,75437,0.024083,0.008785,2.741,162119,0.003644,0.011804,0.309,83959
NEO900.SG,0.027823,0.01058,88862,0.027936,0.007583,3.684,186895,0.011442,0.012014,0.952,96163
NEO901.SG,0.03726,0.009412,78142,0.021406,0.008158,2.624,163575,0.002446,0.010612,0.23,84874
NEO902.SG,0.023445,0.014005,45746,0.023461,0.0113,2.076,98096,0.00834,0.015578,0.535,50663
NEO904.SG,0.043163,0.01009,86789,0.021609,0.007584,2.849,186058,-0.004977,0.01251,-0.398,95459
NEO907.SG,0.029387,0.0052,369726,0.021199,0.005017,4.226,792918,-0.0006,0.006581,-0.091,414532
NEO91.SG,0.034277,0.005541,359861,0.0251,0.004811,5.217,771243,0.008665,0.006094,1.422,416662
NEO910.SG,0.010977,0.01557,51864,0.013205,0.010695,1.235,113847,-0.023839,0.013575,-1.756,61107
NEO164.SG,0.028223,0.009307,120608,0.019408,0.007965,2.437,258815,0.004291,0.009087,0.472,134704
NEO911.SG,0.021591,0.005551,468217,0.013947,0.00492,2.835,1015850,0.001599,0.006879,0.232,524041
NEO912.SG,0.020529,0.007813,329212,0.013306,0.006163,2.159,711032,-0.006341,0.006606,-0.96,370102
NEO918.SG,0.025555,0.012268,67748,0.018591,0.008215,2.263,149524,0.000293,0.012598,0.023,82487
NEO92.SG,0.030006,0.006405,258281,0.023769,0.005533,4.296,554724,0.007324,0.006991,1.048,300233
NEO921.SG,0.035328,0.006876,163121,0.02463,0.006034,4.082,348458,-0.006898,0.00851,-0.811,183903
NEO922.SG,0.030233,0.010512,93783,0.01713,0.008988,1.906,199707,-0.000615,0.011907,-0.052,100489
NEO923.SG,0.028201,0.012168,51329,0.022637,0.010097,2.242,107893,-0.002886,0.012574,-0.229,52759
NEO166.SG,0.025675,0.00547,454545,0.016296,0.005372,3.034,983769,-0.001928,0.006034,-0.319,506520
NEO925.SG,0.026886,0.008861,147054,0.017754,0.006225,2.852,311145,0.000349,0.009573,0.036,163789
NEO93.SG,0.026307,0.00635,447179,0.017747,0.005259,3.375,966253,0.006949,0.006402,1.086,507478
NEO930.SG,0.035925,0.014789,25663,0.014237,0.01115,1.277,54049,-0.023942,0.021023,-1.139,28195
NEO932.SG,0.016977,0.006056,466636,0.015656,0.0055,2.846,1005864,-0.004402,0.005705,-0.772,516996
NEO933.SG,0.015981,0.006421,208573,0.015258,0.00517,2.952,443247,-0.003318,0.007826,-0.424,237328
NEO934.SG,0.045305,0.014522,40718,0.019535,0.012012,1.626,84297,0.010773,0.019169,0.562,43552
NEO935.SG,0.024946,0.004935,500899,0.018867,0.003619,5.213,1085491,0.001581,0.005076,0.311,555677
NEO938.SG,0.021155,0.007388,199285,0.023214,0.006071,3.824,425200,-0.004665,0.009622,-0.485,217300
NEO941.SG,0.038808,0.011562,63169,0.034434,0.008818,3.905,131653,0.015521,0.01368,1.135,66948
NEO942.SG,0.019314,0.006926,278945,0.015757,0.005024,3.136,596570,-0.009991,0.007137,-1.4,308557
NEO167.SG,0.021475,0.007011,238308,0.012081,0.006197,1.95,513316,0.003693,0.007001,0.527,266236
NEO943.SG,0.028327,0.004928,416978,0.016654,0.004355,3.824,894055,0.001792,0.005866,0.305,462395
NEO945.SG,0.033523,0.005379,378371,0.026985,0.005152,5.238,805498,-0.002682,0.0066,-0.406,420261
NEO946.SG,0.027437,0.006632,371036,0.019857,0.005302,3.745,793712,-0.008016,0.007031,-1.14,413207
NEO951.SG,0.030893,0.007499,203018,0.017895,0.00725,2.468,436972,-0.006863,0.008368,-0.82,229784
