genetic_id,group_id,locality,country,lat,lon,continent,is_modern,date_bp,date_sd,full_date,coverage,snps_hit,mol_sex,assessment,angsd_contam,hapconx_contam,damage,y_hap,mt_hap,flags,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP,high_conf,over
I13711.AG,England_LBA-olowEEF,"East Kent Access Road (England, Kent, Ramsgate)",United Kingdom,51.328562,1.3542558,Eurasia,False,2928.0,35.0,"1048-920 calBCE (2830±20 BP, PSUAMS-7667)",4.36732285,845900.0,M,Pass,"[0.005,0.009]","[0.005,0.008]",0.153,R-BY28643,H61,,0.024485,0.006632,369313,0.019236,0.005673,3.391,807546,0.000228,0.005875,0.039,441542,True,False
I13712.AG,England_LBA,"East Kent Access Road (England, Kent, Ramsgate)",United Kingdom,51.328562,1.3542558,Eurasia,False,2914.0,27.0,"1011-916 calBCE (2815±15 BP, PSUAMS-7613)",4.36337287,828224.0,M,Pass,"[0.002,0.006]","[0.002,0.005]",0.145,R-L21,U5b2b3a,,0.033189,0.006151,360966,0.0223,0.004968,4.489,790651,-0.006297,0.006102,-1.032,434438,True,False
I13713.AG,England_LBA,"East Kent Access Road (England, Kent, Ramsgate)",United Kingdom,51.328562,1.3542558,Eurasia,False,2912.0,49.0,"1055-837 calBCE (2810±35 BP, SUERC-40719)",4.73749543,830375.0,M,Pass,"[0,0.004]","[0.003,0.005]",0.112,R-L21,H1c,,0.023112,0.005486,361318,0.017683,0.005419,3.263,792614,-0.002288,0.006421,-0.356,436262,True,False
I13714.AG,England_MBA,"East Kent Access Road (England, Kent, Ramsgate)",United Kingdom,51.328562,1.3542558,Eurasia,False,3423.0,32.0,"1533-1417 calBCE (3210±35 BP, SUERC-40723)",4.67453215,811651.0,M,Pass,"[0,0.004]","[0.003,0.005]",0.13,R-CTS6919,H1c8,,0.017792,0.005395,353124,0.017058,0.00436,3.912,774695,0.001757,0.004894,0.359,427883,True,False
I13717.AG,England_MIA,"Barton-Stacey Pipeline (England, Hampshire)",United Kingdom,51.15,-1.36,Eurasia,False,2259.0,62.0,"398-208 calBCE (2270±30 BP, SUERC-26240)",4.78047763,827711.0,F,Pass,n/a (female),n/a (female),0.121,n/a (female),U5a1a1,,0.015381,0.006422,360506,0.007909,0.005315,1.488,790118,-0.002464,0.005038,-0.489,434838,True,False
I13721.AG,Taiwan_Gongguan,Gongguan (Green Island),Taiwan,22.675,121.49,Eurasia,False,3169.0,48.0,"1366-1126 calBCE (2990±20 BP, PSUAMS-7614)",2.03962233,709588.0,F,Pass,n/a (female),n/a (female),0.248,n/a (female),Y2a1,,0.027392,0.006069,309847,0.025832,0.005377,4.804,677100,0.00179,0.006689,0.268,371562,True,False
I13727.AG,England_MIA,"Trumpington Meadows (England, Cambridgeshire)",United Kingdom,52.170279,0.105604,Eurasia,False,2243.0,57.0,"389-208 calBCE (2249±20 BP, SUERC-41926)",4.65720526,854481.0,F,Pass,n/a (female),n/a (female),0.132,n/a (female),T1a1,,0.014477,0.006092,372879,0.015825,0.004995,3.168,815788,0.000948,0.00524,0.181,446412,True,False
I13728.AG,England_MIA,"Trumpington Meadows (England, Cambridgeshire)",United Kingdom,52.170279,0.105604,Eurasia,False,2227.0,55.0,"381-179 calBCE (2214±30 BP, SUERC-49488)",4.38623582,839412.0,M,Pass,"[0.002,0.005]","[0.003,0.005]",0.124,R-L151,T2a1a,,0.023231,0.004882,366087,0.014512,0.004393,3.304,801472,-0.007623,0.006052,-1.26,440165,True,False
I13729.AG,England_MIA,"Trumpington Meadows (England, Cambridgeshire)",United Kingdom,52.170279,0.105604,Eurasia,False,2350.0,39.0,"512-236 calBCE (2334±29 BP, SUERC-49494)",4.4392342,833815.0,F,Pass,n/a (female),n/a (female),0.119,n/a (female),H1ag1,,0.020683,0.00651,363157,0.014901,0.005273,2.826,795945,-0.00215,0.006958,-0.309,437125,True,False
I13730.AG,England_MIA,"East Kent Access Road (England, Kent, Ramsgate)",United Kingdom,51.328562,1.3542558,Eurasia,False,2237.0,56.0,"390-202 calBCE (2240±30 BP, SUERC-40301)",3.79202339,815360.0,M,Pass,"[0.002,0.006]","[0.002,0.005]",0.127,R-S5668,H1bb,,0.019654,0.005687,355333,0.021562,0.004614,4.674,778245,0.001896,0.006069,0.312,427989,True,False
I13731.AG,England_MIA,"East Kent Access Road (England, Kent, Ramsgate)",United Kingdom,51.328562,1.3542558,Eurasia,False,2246.0,59.0,"393-206 calBCE (2255±30 BP, SUERC-40302)",4.3380313,844326.0,M,Pass,"[0.004,0.008]","[0.003,0.006]",0.121,R-L21,U5a1a1g,,0.020409,0.005447,368203,0.015082,0.004091,3.687,806240,0.003701,0.005579,0.663,441970,True,False
I13732.AG,England_MIA,"East Kent Access Road (England, Kent, Ramsgate)",United Kingdom,51.328562,1.3542558,Eurasia,False,2269.0,63.0,"401-208 calBCE (2280±30 BP, SUERC-40712)",0.9299511,565130.0,M,Pass,"[0,0.012]","[0.003,0.011]",0.204,R-L151,U5b2c1,,0.025283,0.007201,246583,0.018464,0.006402,2.884,539000,-0.001587,0.006878,-0.231,296224,True,False
I13737.AG,Bahamas_Long_Ceramic,"Rolling Heads Site (Long Island, Clarence Town)",Bahamas,23.1,-74.98,Americas,False,752.0,18.0,"1165-1224 calCE (855±15 BP, UCIAMS-186352)",1.16361952,673206.0,M,Pass,"[0,0.007]","[0.002,0.006]",0.088,Q-L54,B2e,,0.016438,0.006001,292974,0.02033,0.005241,3.879,642736,-0.003237,0.00759,-0.426,351493,True,False
I13738.AG,Bahamas_Long_Ceramic,"Rolling Heads Site (Long Island, Clarence Town)",Bahamas,23.1,-74.98,Americas,False,611.0,38.0,"1283-1390 calCE (660±20 BP, UCIAMS-186353)",0.33946703,309980.0,F,Pass,n/a (female),n/a (female),0.046,n/a (female),C1b,,0.035186,0.008534,135315,0.023021,0.006041,3.811,295832,0.006959,0.009249,0.752,163849,False,False
I13739.AG,Bahamas_Long_Ceramic,"Rolling Heads Site (Long Island, Clarence Town)",Bahamas,23.1,-74.98,Americas,False,614.0,39.0,"1282-1388 calCE (665±15 BP) [R_combine: (660±20 BP, UCIAMS-186354), (670±20 BP, PSUAMS-7456)]",0.27169425,258284.0,F,Pass,n/a (female),n/a (female),0.104,n/a (female),B2e,,0.024054,0.009124,113002,0.018182,0.006823,2.665,246555,-0.000127,0.009273,-0.014,136024,False,False
I13751.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2175.0,101.0,400-50 BCE,1.76284917,639450.0,F,Pass,n/a (female),n/a (female),0.108,n/a (female),H2a3b,,0.013418,0.005803,277942,0.012385,0.00469,2.641,609563,-0.006158,0.006329,-0.973,327363,True,False
I13752.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2121.0,77.0,"346-53 calBCE (2136±25 BP, SUERC-83077)",1.95598098,652694.0,F,Pass,n/a (female),n/a (female),0.104,n/a (female),J1c9,,0.017913,0.005861,283816,0.011074,0.004752,2.33,622142,-0.013504,0.006179,-2.186,334532,True,False
I13753.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2175.0,101.0,400-50 BCE,2.5157821,739369.0,M,Pass,"[0.004,0.009]","[0.003,0.006]",0.102,R-L21,H2a3b,,0.0193,0.006094,322072,0.011326,0.005704,1.986,705119,-0.001461,0.007393,-0.198,378785,True,False
I13754.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2175.0,101.0,400-50 BCE,2.07203997,671889.0,M,Pass,"[0.001,0.006]","[0.002,0.005]",0.1,R-Z2247,U5b2b3,,0.011318,0.00602,291973,0.009378,0.004874,1.924,640635,0.001665,0.005969,0.279,344947,True,False
I13755.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2175.0,101.0,400-50 BCE,0.59121931,441127.0,F,Pass,n/a (female),n/a (female),0.074,n/a (female),H2a3b,,0.00991,0.006974,192559,0.012834,0.005044,2.544,420394,-0.01328,0.007103,-1.87,225521,False,False
I13756.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2175.0,101.0,400-50 BCE,2.06857668,708202.0,F,Pass,n/a (female),n/a (female),0.107,n/a (female),K1c1a,,0.024727,0.006029,307727,0.022248,0.005712,3.895,675319,0.005278,0.00673,0.784,363176,True,False
I13757.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2175.0,101.0,400-50 BCE,1.79647135,681307.0,F,Pass,n/a (female),n/a (female),0.096,n/a (female),T2c1d1a,,0.017868,0.006404,296570,0.010804,0.005352,2.019,649637,-0.005349,0.007662,-0.698,349267,True,False
I13758.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2225.0,72.0,400-150 BCE,1.67023541,598328.0,M,Pass,"[0.004,0.011]","[0.001,0.005]",0.085,R-L2,H2a3b,,0.015884,0.006858,259983,0.009335,0.004905,1.903,570143,-0.012927,0.007235,-1.787,307337,True,False
I13759.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2175.0,101.0,400-50 BCE,3.01661512,778350.0,M,Pass,"[0.004,0.009]","[0.004,0.007]",0.107,R-L2,H2a3b,,0.009352,0.006052,339672,0.007102,0.004606,1.542,742530,-0.011742,0.007419,-1.583,398691,True,False
I13760.AG,England_LIA_MIA_Arras,"Pocklington (England, East Yorkshire)",United Kingdom,53.919396,-0.766635,Eurasia,False,2175.0,101.0,400-50 BCE,1.1650283,643453.0,M,Pass,"[0.001,0.01]","[0.001,0.006]",0.115,R-L21,H2a3b,,0.02449,0.006887,281300,0.019886,0.005985,3.323,613591,-0.001039,0.005008,-0.207,328591,True,False
I13766.AG,Mongolia_CenterWest_LBA-4,"Erdentsogt-sum (Bayankhongor Province, Erdenetsogt District)",Mongolia,46.305617,100.761389,Eurasia,False,3208.0,57.0,"1384-1128 calBCE (3010±25 BP, UCIAMS-226533, PSUG-5436)",3.66853027,823743.0,M,Pass,"[0.003,0.007]","[0.003,0.005]",0.119,Q-YP771,C5b1b,,0.023912,0.005628,359478,0.015811,0.005094,3.104,786282,-0.002493,0.00693,-0.36,430955,True,False
I13767.AG,Mongolia_CenterWest_LBA-4,"Khar-Sair-am (Arkhangai Province, Ölziit District)",Mongolia,48.11,102.55,Eurasia,False,3198.0,49.0,"1377-1130 calBCE (3005±20 BP, UCIAMS-226534, PSUG-5437)",3.79034345,833076.0,M,Pass,"[0.002,0.006]","[0.002,0.004]",0.116,Q-FT142706,R1b1,,0.026309,0.006445,363527,0.019306,0.005899,3.273,795401,0.004677,0.006379,0.733,435632,True,False
I13775.AG,Montenegro_MLBA_Cetina,Velika Gruda (Kotor Municipality),Montenegro,42.3822,18.7403,Eurasia,False,3300.0,58.0,1450-1250 BCE,0.97185303,600652.0,M,Pass,"[0,0.007]","[0,0.005]",0.12,J-Z2507,U4b1a1a1,,0.018543,0.007667,262376,0.016655,0.006678,2.494,572961,0.002974,0.007688,0.387,315497,True,False
I13776.AG,Montenegro_MLBA_Cetina,Velika Gruda (Kotor Municipality),Montenegro,42.3822,18.7403,Eurasia,False,3300.0,58.0,1450-1250 BCE,0.04034715,43134.0,F,Pass,n/a (female),n/a (female),0.227,n/a (female),U5a2d,low_power,0.015416,0.018836,19030,0.009684,0.016938,0.572,41123,-0.017293,0.021322,-0.811,22768,False,False
I13777.AG,Montenegro_MLBA_Cetina,Velika Gruda (Kotor Municipality),Montenegro,42.3822,18.7403,Eurasia,False,3300.0,58.0,1450-1250 BCE,3.46177298,817858.0,M,Pass,"[0.003,0.007]","[0.004,0.007]",0.121,J-L283,U5a2d,,0.02373,0.006371,356547,0.01806,0.005423,3.33,780851,-0.002122,0.00612,-0.347,428045,True,False
I13778.AG,Montenegro_MLBA_Cetina,Velika Gruda (Kotor Municipality),Montenegro,42.3822,18.7403,Eurasia,False,3234.0,51.0,"1386-1212 calBCE (3025±20 BP, PSUAMS-7882)",4.10606541,839031.0,M,Pass,"[0.002,0.006]","[0.003,0.005]",0.11,J-Z1297,H1+16311,,0.023211,0.005774,365917,0.018163,0.005003,3.63,800956,-0.001206,0.006019,-0.2,438027,True,False
I13780.AG,Czechia_Medieval,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",Czechia,50.054385,14.363387,Eurasia,False,850.0,346.0,500-1700 CE,2.57938154,781373.0,M,Pass,"[0.008,0.015]","[0.007,0.012]",0.083,R-YP5269,K1a26,,0.020625,0.005275,340236,0.016129,0.004475,3.604,745594,0.001851,0.005519,0.335,408630,True,False
I13781.AG,Czechia_LBA,"Bílina-Rudiay-1 (Ústecký Region, Teplice District, Bilina)",Czechia,50.548056,13.776111,Eurasia,False,2977.0,49.0,"1117-931 calBCE (2860±25 BP, PSUAMS-10016)",2.8489422,808647.0,F,Pass,n/a (female),n/a (female),0.087,n/a (female),T1a1,,0.025423,0.006859,352588,0.02082,0.005512,3.777,771789,-0.002608,0.005119,-0.509,421640,True,False
I13783.AG,Czechia_LBA,"Hostivice-Palouky (Central Bohemian Region, Prague-West District)",Czechia,50.07885,14.280243,Eurasia,False,3022.0,42.0,"1192-1005 calBCE (2890±20 BP, PSUAMS-9771)",2.74439246,813497.0,F,Pass,n/a (female),n/a (female),0.134,n/a (female),H1+16189,,0.024986,0.006486,354841,0.020473,0.005693,3.596,776514,0.000885,0.006675,0.133,423321,True,False
I13786.AG,Czechia_LBA-3,"Hostivice-Palouky (Central Bohemian Region, Prague-West District)",Czechia,50.07885,14.280243,Eurasia,False,3050.0,115.0,1300-900 BCE,3.8502041,837159.0,M,Pass,"[0.004,0.009]","[0.005,0.008]",0.106,R-BY96884,H1q,,0.020522,0.005593,365397,0.011151,0.004722,2.361,799398,0.000941,0.007096,0.133,436533,True,False
I13787.AG,Czechia_LBA,"Hostivice-Palouky (Central Bohemian Region, Prague-West District)",Czechia,50.07885,14.280243,Eurasia,False,2958.0,43.0,"1108-928 calBCE (2850±20 BP, PSUAMS-9996)",2.87295668,798444.0,F,Pass,n/a (female),n/a (female),0.105,n/a (female),H26c,,0.024947,0.006019,347959,0.021886,0.005308,4.123,762250,0.005555,0.005343,1.04,420027,True,False
I13788.AG,Czechia_LBA,"Chouč (Ústecký Region, Teplice District)",Czechia,50.511285,13.767871,Eurasia,False,3000.0,144.0,1300-800 BCE,3.41970505,819181.0,M,Pass,"[0.003,0.008]","[0.005,0.008]",0.104,R-L151,X2b+226,,0.023218,0.004572,357647,0.021787,0.004046,5.385,782071,-0.003724,0.00501,-0.743,428068,True,False
I13789.AG,Czechia_LBA,"Bílina-Büschel (Ústecký Region, Teplice District)",Czechia,50.556196,13.763549,Eurasia,False,3000.0,144.0,1300-800 BCE,4.48529469,849997.0,F,Pass,n/a (female),n/a (female),0.08,n/a (female),J1c5,,0.026966,0.006281,370893,0.022777,0.005413,4.208,811540,0.011348,0.004982,2.278,444540,True,False
I13791.AG,Czechia_LBA,"Bílina-Rudiay-1 (Ústecký Region, Teplice District, Bilina)",Czechia,50.548056,13.776111,Eurasia,False,2975.0,101.0,1200-850 BCE,2.75432086,804260.0,F,Pass,n/a (female),n/a (female),0.133,n/a (female),K1a4a1,,0.020297,0.00618,351161,0.016997,0.005164,3.292,767915,0.001683,0.006562,0.257,420390,True,False
I13792.AG,Czechia_LBA,"Chouč (Ústecký Region, Teplice District)",Czechia,50.511285,13.767871,Eurasia,False,3000.0,144.0,1300-800 BCE,4.07987649,836682.0,M,Pass,"[0.004,0.008]","[0.003,0.006]",0.096,R-L2,U5b2b1a1,,0.021359,0.006018,365059,0.01271,0.004726,2.689,798837,0.000717,0.006379,0.112,438297,True,False
I13793.AG,Czechia_LBA,"Chouč (Ústecký Region, Teplice District)",Czechia,50.511285,13.767871,Eurasia,False,3000.0,144.0,1300-800 BCE,4.37072183,840787.0,M,Pass,"[0.003,0.007]","[0.003,0.006]",0.075,R-L2,H1+16189,,0.02675,0.005996,366893,0.020159,0.005683,3.547,802850,-0.008443,0.006123,-1.379,440343,True,False
I13794.AG,Czechia_LBA-3,"Hostivice-Palouky (Central Bohemian Region, Prague-West District)",Czechia,50.07885,14.280243,Eurasia,False,3050.0,115.0,1300-900 BCE,2.83170569,809068.0,M,Pass,"[0.006,0.012]","[0.006,0.011]",0.116,R-L2,H2a,,0.031411,0.006652,353359,0.022783,0.005349,4.259,772299,0.00269,0.005277,0.51,422187,True,False
I13795.AG,Czechia_LBA,"Konobrže (Ústecký Region, Most District)",Czechia,50.533635,13.61765,Eurasia,False,3035.0,45.0,"1196-1010 calBCE (2900±20 BP, PSUAMS-10017)",4.39115396,857242.0,M,Pass,"[0.003,0.007]","[0.003,0.005]",0.064,R-Z283,J1c8a,,0.020446,0.005454,374555,0.012867,0.004969,2.59,818624,-0.007235,0.005881,-1.23,447076,True,False
I13796.AG,Czechia_LBA,"Chouč (Ústecký Region, Teplice District)",Czechia,50.511285,13.767871,Eurasia,False,3000.0,144.0,1300-800 BCE,2.52788494,812449.0,F,Pass,n/a (female),n/a (female),0.105,n/a (female),H1,,0.024371,0.005763,354395,0.014888,0.005662,2.629,775753,0.006177,0.006396,0.966,424639,True,False
I13798.AG,Czechia_LBA,"Hostivice-Palouky (Central Bohemian Region, Prague-West District)",Czechia,50.07885,14.280243,Eurasia,False,3050.0,115.0,1300-900 BCE,2.73658724,811778.0,F,Pass,n/a (female),n/a (female),0.107,n/a (female),U5a2b,,0.020857,0.00513,354129,0.011571,0.004466,2.591,774967,-0.005731,0.005606,-1.022,423335,True,False
I13799.AG,Czechia_LBA,"Hostivice-Palouky (Central Bohemian Region, Prague-West District)",Czechia,50.07885,14.280243,Eurasia,False,3050.0,115.0,1300-900 BCE,4.05405866,850220.0,F,Pass,n/a (female),n/a (female),0.104,n/a (female),U2e1a1,,0.019267,0.005394,371070,0.014272,0.004905,2.91,811762,-0.011556,0.005011,-2.306,443696,True,False
I13811.AG,Russia_AltaiKrai_Eneolithic,"Tuzovskie-Bugry-1 (Vasino-5) (Altai Krai, Pervomaysky District)",Russia,53.150774,83.822416,Eurasia,False,5800.0,87.0,4000-3700 BCE,3.95475123,836061.0,M,Pass,"[0.002,0.006]","[0.003,0.006]",0.093,C-Y10418,U2e1b,,0.01364,0.006553,365050,0.015643,0.005704,2.743,798214,-0.00931,0.005695,-1.635,438029,True,False
I13812.AG,Russia_AltaiKrai_Afanasievo,"Khankarinsky-Dol (Altai Krai, Krasnoshchyokovsky District)",Russia,51.333333,83.05,Eurasia,False,4850.0,231.0,3300-2500 BCE,3.93647964,841464.0,M,Pass,"[0.003,0.007]","[0.003,0.005]",0.12,R-M12149,U5a1a1,,0.019744,0.005965,366840,0.014598,0.004796,3.044,803423,-0.002763,0.005419,-0.51,441095,True,False
I13813.AG,Russia_AltaiKrai_Afanasievo,"Inskoy-Dol (Altai Krai, Krasnoshchyokovsky District)",Russia,51.3120278,83.0635694,Eurasia,False,4850.0,231.0,3300-2500 BCE,4.14824372,832623.0,M,Pass,"[0.004,0.008]","[0.003,0.006]",0.093,R-M12149,T2d1a,,0.023604,0.005625,362945,0.022436,0.005267,4.26,794891,0.005146,0.00602,0.855,437198,True,False
I13838.AG,Albania_N_C,"Tren Cave (Southeast, Korçë County, Devoll area)",Albania,40.671111,20.984722,Eurasia,False,6200.0,433.0,5000-3500 BCE,4.65568784,848000.0,M,Pass,"[0.002,0.006]","[0.004,0.007]",0.076,G-Z6360,HV4,,0.019942,0.005598,370272,0.014515,0.005054,2.872,809683,-0.001728,0.006166,-0.28,444530,True,False
I13839.AG,Albania_Medieval,"Shtikë (Korçë County, Kolonjë District)",Albania,40.432222,20.712778,Eurasia,False,1014.0,33.0,"889-989 calCE (1120±20 BP, PSUAMS-5943)",3.31579236,824155.0,F,Pass,n/a (female),n/a (female),0.137,n/a (female),U4c1,,0.017501,0.004697,359838,0.014716,0.004664,3.156,786788,-0.002737,0.005914,-0.463,430104,True,False
I13840.AG,Albania_N_C,"Tren Cave (Southeast, Korçë County, Devoll area)",Albania,40.671111,20.984722,Eurasia,False,6102.0,65.0,"4313-4051 calBCE (5330±25 BP, PSUAMS-5944)",4.19902159,855769.0,M,Pass,"[0.002,0.005]","[0.004,0.007]",0.117,G-F2572,J1c,,0.017098,0.005298,373608,0.014876,0.004801,3.098,817201,-0.003142,0.006233,-0.504,446505,True,False
I13861.AG,Germany_Medieval_Jewish-lowEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,0.38821125,334479.0,F,Pass,n/a (female),n/a (female),0.058,n/a (female),K1a1b1a,,0.011361,0.008083,144903,0.011351,0.00609,1.864,318818,-0.002431,0.010271,-0.237,175731,False,False
I13862.AG,Germany_Medieval_Jewish-highEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,2.3803278,830991.0,M,Pass,"[0.001,0.005]","[0,0.002]",0.029,T-Y105938,K1a1b1a,,0.022785,0.005927,362541,0.017918,0.005088,3.522,793420,-0.000786,0.006261,-0.126,434681,True,False
I13863.AG,Germany_Medieval_Jewish-lowEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,0.29354733,271719.0,F,Pass,n/a (female),n/a (female),0.034,n/a (female),K1a9,,0.00831,0.007717,117899,0.010089,0.006562,1.537,259181,-0.018711,0.010379,-1.803,143234,False,False
I13864.AG,Germany_Medieval_Jewish-lowEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,1.23587155,686443.0,M,Pass,"[0,0]","[0,0.002]",0.037,J-Y15223,H3p,,0.017547,0.006018,298960,0.017938,0.005063,3.543,655300,-0.007605,0.006624,-1.148,361895,True,False
I13865.AG,Germany_Medieval_Jewish-lowEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,0.84290294,559266.0,M,Pass,"[0,0.009]","[0,0.004]",0.027,R-Y19847,L2a1l2a,,0.018891,0.005843,242287,0.013904,0.004732,2.938,533619,-0.000768,0.00682,-0.113,296534,True,False
I13866.AG,Germany_Medieval_Jewish-highEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,1.16197348,654373.0,M,Pass,"[0,0.003]","[0,0.003]",0.032,J-ZS2622,K1a1b1a,,0.018224,0.006138,283865,0.014953,0.005024,2.976,624393,-0.006563,0.007118,-0.922,346331,True,False
I13867.AG,Germany_Medieval_Jewish-lowEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,2.45057399,787220.0,F,Pass,n/a (female),n/a (female),0.049,n/a (female),K1a1b1a,,0.016116,0.005473,342297,0.015078,0.004271,3.53,751216,-0.00184,0.006879,-0.267,412274,True,False
I13868.AG,Germany_Medieval_Jewish-highEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,1.0518425,624874.0,M,Pass,"[0,0.008]","[0.001,0.005]",0.035,R-L4,H1as2,,0.023303,0.005305,272044,0.016293,0.004232,3.85,596331,-0.004054,0.00658,-0.616,327236,True,False
I13869.AG,Germany_Medieval_Jewish-highEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,659.0,19.0,"1276-1377 calCE (699±13 BP) [R_combine: (725±20 BP, PSUAMS-9126), (685±15 BP, PSUAMS-10329)]",0.98412274,613387.0,F,Pass,n/a (female),n/a (female),0.061,n/a (female),H11b1,,0.010911,0.005784,268073,0.011964,0.004974,2.405,585547,-0.003089,0.007089,-0.436,321263,True,False
I13870.AG,Germany_Medieval_Jewish-lowEastEU,"Erfurt (Thuringia, Erfurt, Ackerhof)",Germany,50.978877,11.027447,Eurasia,False,625.0,43.0,1250-1400 CE,0.43511996,373700.0,M,Pass,"[0,0]","[0,0.003]",0.07,J-L556,K1a1b1a,,0.018948,0.006846,163497,0.015694,0.005769,2.72,356553,0.013402,0.008951,1.497,195926,False,False
I13871.AG,Kenya_Swahili,Makwasinyi (Taita-Taveta),Kenya,-2.169166667,38.67222222,Africa,False,150.0,87.0,1650-1950 CE,0.19167002,188914.0,F,Pass,n/a (female),n/a (female),0.054,n/a (female),L3d1a1a,low_power,-0.000119,0.00973,82466,-0.002683,0.007268,-0.369,180395,-0.011544,0.011728,-0.984,100120,False,False
I13872.AG,Kenya_Swahili,Makwasinyi (Taita-Taveta),Kenya,-2.169166667,38.67222222,Africa,False,150.0,87.0,1650-1950 CE,0.95089077,611692.0,M,Pass,"[0.002,0.014]","[0.001,0.005]",0.032,E-M4232,L4b2a,,0.003294,0.00534,266655,-0.003284,0.005202,-0.631,583944,-0.000574,0.006169,-0.093,322679,True,False
I13873.AG,Kenya_Swahili,Makwasinyi (Taita-Taveta),Kenya,-2.169166667,38.67222222,Africa,False,150.0,87.0,1650-1950 CE,0.2619753,248083.0,M,Pass,n/a (<200 SNPs),"[0,0.004]",0.044,E-M3865,L2a1+143,,-0.006207,0.008966,108142,-0.010165,0.006537,-1.555,236752,-0.000656,0.009312,-0.07,130247,False,False
I13874.AG,Kenya_Swahili,Makwasinyi (Taita-Taveta),Kenya,-2.169166667,38.67222222,Africa,False,73.0,52.0,"1709-1927 calCE (110±15 BP, PSUAMS-10330)",0.58441353,462362.0,M,Pass,"[0,0]","[0,0.006]",0.022,E-Y25272,L3a2,,0.01414,0.005359,201587,0.00491,0.005209,0.943,441299,-0.002348,0.006286,-0.374,243368,True,False
